Date,GDP,GDP per capita,Consumer_Confidence_Index,Population,US_Bonds_Rate_1y,Consumer_Price_Index,US_Trade_Balance,AAA_Bond_Rate,US_Debt,Credit_Card_Transactions,Corporate_Profits,Unemployment_Rate,BAA_Bond_Rate,US_Market_Cap,Effective_Rate,Market_Stress,US_Bonds_Rate_10y,PMI_Manufacturing,Money_Velocity,House_DEM,House_REP,Senate_DEM,Senate_REP,President_DEM,President_REP,Composite_VIX,DJI_close,DJI_volume,IXIC_close,IXIC_volume,SPX_close,SPX_volume
1994-09-01,10393.898,39390.0,100.660844204569,264017.0,5.76,149.3,4.62,8.34,64.01176,2629250.0,439.704,5.9,8.98,25.510848053542,4.73,-0.3052,7.46,17115.0,6.369,1,0,1,0,0,1,14.279999732971191,3843.19,6146334380,764.3,1,462.71,6152870000
1994-10-01,10512.962,39720.0,100.756996315875,264301.0,6.11,149.4,4.95,8.57,64.38584,2574000.0,453.102,5.8,9.2,25.2744568223081,4.76,-0.1963,7.74,17144.0,6.479,1,0,1,0,0,1,14.5600004196167,3908.12,6331716230,777.5,1,472.35,6344700000
1994-11-01,10512.962,39720.0,100.87384222018,264559.0,6.54,149.8,5.29,8.68,64.38584,2532250.0,453.102,5.6,9.32,25.0032919445754,5.29,-0.2936,7.96,17186.0,6.479,1,0,1,0,0,1,15.949999809265137,3739.22,6239954260,750.3,1,453.69,6251240000
1994-12-01,10512.962,39720.0,101.054201964922,264804.0,7.14,150.1,5.6,8.46,64.38584,2528800.0,453.102,5.5,9.1,24.6242917371243,5.45,-0.1887,7.81,17217.0,6.479,1,0,1,0,0,1,13.199999809265137,3834.44,6345920350,752.0,1,461.17,6095270000
1995-01-01,10550.251,39754.0,101.138093372631,265044.0,7.05,150.5,5.71,8.46,64.66271,2512500.0,467.603,5.6,9.08,25.1106233039233,5.53,-0.2726,7.78,17262.0,6.55,1,0,1,0,1,0,11.960000038146973,3843.86,6661213380,755.2,1,470.42,6176650000
1995-02-01,10550.251,39754.0,101.002274144427,265270.0,6.7,150.9,5.77,8.26,64.66271,2522500.0,467.603,5.4,8.85,25.9325656456295,5.92,-0.3171,7.47,17265.0,6.55,1,0,1,0,1,0,11.75,4011.05,6329139150,793.7,1,487.39,6330100000
1995-03-01,10550.251,39754.0,100.776280343913,265495.0,6.43,151.2,5.73,8.12,64.66271,2531250.0,467.603,5.4,8.7,26.4223639685068,5.98,-0.2816,7.2,17263.0,6.55,1,0,1,0,1,0,13.369999885559082,4157.69,7935659192,817.2,1,500.71,7792400000
1995-04-01,10581.723,39760.0,100.678315733776,265755.0,6.27,151.8,5.65,8.03,65.31294,2519400.0,491.19,5.8,8.6,27.1715492944555,6.05,-0.3222,7.06,17278.0,6.614,1,0,1,0,1,0,11.75,4321.27,6320024191,844.0,1,514.71,6307030000
1995-05-01,10581.723,39760.0,100.665380184433,265998.0,6.0,152.1,5.67,7.65,65.31294,2573000.0,491.19,5.6,8.2,27.9074178051112,6.01,-0.2702,6.63,17259.0,6.614,1,0,1,0,1,0,12.850000381469728,4465.14,7560981810,864.6,1,533.4,7555690000
1995-06-01,10581.723,39760.0,100.795172588769,266270.0,5.64,152.4,5.47,7.3,65.31294,2606750.0,491.19,5.6,7.9,28.6715343280059,6.0,-0.1762,6.17,17247.0,6.614,1,0,1,0,1,0,11.380000114440918,4556.1,7550593590,933.5,1,544.75,7555650000
1995-07-01,10671.738,39969.0,100.915102128556,266557.0,5.59,152.6,5.42,7.41,64.73906,2622800.0,498.739,5.7,8.04,29.5286083496492,5.85,-0.2999,6.28,17218.0,6.714,1,0,1,0,1,0,13.489999771118164,4708.47,7084225563,1001.2,1,562.06,7307960000
1995-08-01,10671.738,39969.0,100.880414544372,266843.0,5.75,152.9,5.4,7.57,64.73906,2607250.0,498.739,5.7,8.19,29.713814192184,5.74,-0.2901,6.49,17240.0,6.714,1,0,1,0,1,0,11.520000457763672,4610.56,7134361460,1020.1,1,561.88,7146620000
1995-09-01,10671.738,39969.0,100.638214922106,267152.0,5.62,153.1,5.28,7.32,64.73906,2626800.0,498.739,5.6,7.93,30.7398090232331,5.8,-0.288,6.2,17247.0,6.714,1,0,1,0,1,0,12.739999771118164,4789.08,6971567370,1043.5,1,584.41,7052830000
1995-10-01,10744.203,40117.0,100.478104799091,267456.0,5.59,153.5,5.28,7.12,64.18282,2663250.0,505.677,5.5,7.75,30.8753734002734,5.76,-0.1623,6.04,17216.0,6.86,1,0,1,0,1,0,13.829999923706056,4755.48,8032572110,1036.1,1,581.5,8043320000
1995-11-01,10744.203,40117.0,100.398586502895,267715.0,5.43,153.7,5.36,7.02,64.18282,2672000.0,505.677,5.6,7.68,31.4498633211001,5.8,-0.3363,5.93,17209.0,6.86,1,0,1,0,1,0,11.579999923706056,5074.5,7570272820,1059.2,1,605.37,7602150000
1995-12-01,10744.203,40117.0,100.423136817972,267943.0,5.31,153.9,5.14,6.82,64.18282,2612600.0,505.677,5.6,7.49,32.4717494215486,5.6,-0.2927,5.71,17231.0,6.86,1,0,1,0,1,0,12.520000457763672,5117.1,7392230000,1052.1,1,615.93,7697540000
1996-01-01,10824.674,40317.0,100.439781368576,268151.0,5.09,154.7,5.0,6.81,65.04171,2648750.0,524.958,5.6,7.47,32.6031477496707,5.56,-0.3259,5.65,17208.0,7.016,1,0,1,0,1,0,12.529999732971191,5395.3,9158240000,1059.8,1,636.02,9188050000
1996-02-01,10824.674,40317.0,100.512465782274,268364.0,4.94,155.0,4.83,6.99,65.04171,2692750.0,524.958,5.5,7.63,34.3099113392397,5.22,-0.3618,5.81,17229.0,7.016,1,0,1,0,1,0,17.040000915527344,5485.6,8715240000,1100.1,1,640.43,8749960000
1996-03-01,10824.674,40317.0,100.660458813059,268595.0,5.34,155.5,4.96,7.35,65.04171,2685000.0,524.958,5.5,8.03,34.337284713289,5.31,-0.2268,6.27,17193.0,7.016,1,0,1,0,1,0,18.8799991607666,5587.14,9183781500,1101.4,1,645.5,8984200000
1996-04-01,11005.217,40873.0,100.689690362334,268853.0,5.54,156.1,4.95,7.5,64.2497,2633500.0,526.924,5.6,8.19,34.4135262800271,5.22,-0.1327,6.51,17204.0,7.18,1,0,1,0,1,0,15.829999923706056,5569.08,8663419800,1190.52,1,654.17,8875580000
1996-05-01,11005.217,40873.0,100.668612622661,269108.0,5.64,156.4,5.02,7.62,64.2497,2590500.0,526.924,5.6,8.3,35.14031770457,5.24,-0.235,6.74,17222.0,7.18,1,0,1,0,1,0,16.06999969482422,5643.18,8715240000,1243.43,1,669.12,8921140000
1996-06-01,11005.217,40873.0,100.778996571842,269386.0,5.81,156.7,5.09,7.71,64.2497,2548000.0,526.924,5.3,8.4,35.4843561734029,5.27,-0.1929,6.91,17226.0,7.18,1,0,1,0,1,0,13.68000030517578,5654.63,8559527600,1185.02,1,670.63,7930840000
1996-07-01,11103.935,41106.0,100.941102255685,269667.0,5.85,157.0,5.15,7.65,64.25469,2490000.0,522.644,5.5,8.35,34.2169410656243,5.4,-0.1388,6.87,17223.0,7.369,1,0,1,0,1,0,19.459999084472656,5528.91,8689462800,1080.59,1,639.95,8849860000
1996-08-01,11103.935,41106.0,101.063210708734,269976.0,5.67,157.2,5.05,7.46,64.25469,2494400.0,522.644,5.1,8.18,35.1151962379703,5.22,-0.2138,6.64,17255.0,7.369,1,0,1,0,1,0,17.010000228881836,5616.21,8513907100,1141.5,1,651.99,7380320000
1996-09-01,11103.935,41106.0,101.15545377071,270284.0,5.83,157.7,5.09,7.66,64.25469,2473000.0,522.644,5.2,8.35,35.7465031845851,5.3,-0.1618,6.83,17252.0,7.369,1,0,1,0,1,0,16.950000762939453,5882.17,8558981800,1226.92,1,687.33,8064070000
1996-10-01,11219.238,41401.0,101.279688807439,270581.0,5.55,158.2,4.99,7.39,64.44697,2460250.0,534.89,5.2,8.07,36.9917460779801,5.24,-0.1375,6.53,17268.0,7.623,1,0,1,0,1,0,18.11000061035156,6029.38,8672190900,1221.51,1,705.27,9703670000
1996-11-01,11219.238,41401.0,101.38527247489,270878.0,5.42,158.7,5.03,7.1,64.44697,2428600.0,534.89,5.4,7.79,38.4985691493521,5.31,-0.2327,6.2,17277.0,7.623,1,0,1,0,1,0,17.139999389648438,6521.7,8651347100,1292.61,1,757.02,8763850000
1996-12-01,11219.238,41401.0,101.400775204407,271125.0,5.47,159.1,4.91,7.2,64.44697,2487750.0,534.89,5.4,7.89,38.7816307435975,5.29,-0.148,6.3,17284.0,7.623,1,0,1,0,1,0,20.920000076293945,6448.27,8689615300,1291.03,1,740.74,9089170000
1997-01-01,11291.665,41558.0,101.452321818181,271360.0,5.61,159.4,5.03,7.42,64.34428,2487750.0,546.764,5.3,8.09,39.967295694617,5.25,-0.3077,6.58,17297.0,7.761,0,1,0,1,1,0,19.469999313354492,6813.09,8961601900,1379.85,1,786.16,11635830000
1997-02-01,11291.665,41558.0,101.572153299459,271585.0,5.53,159.7,5.01,7.31,64.34428,2415000.0,546.764,5.2,7.94,41.450957904285,5.19,-0.3452,6.42,17316.0,7.761,0,1,0,1,1,0,21.100000381469727,6877.74,8677557800,1309.0,1,790.82,9715930000
1997-03-01,11291.665,41558.0,101.707066157095,271821.0,5.8,159.8,5.14,7.55,64.34428,2347600.0,546.764,5.2,8.18,41.2677650492193,5.39,-0.3477,6.69,17340.0,7.761,0,1,0,1,1,0,22.13999938964844,6583.48,8854196000,1221.7,1,757.12,10120760000
1997-04-01,11479.33,42128.0,101.87451644454,272083.0,5.99,159.9,5.16,7.73,63.10907,2324250.0,565.264,5.1,8.34,39.7115855023993,5.51,-0.2166,6.89,17349.0,8.002,0,1,0,1,1,0,20.059999465942383,7008.99,9091878500,1260.76,1,801.34,10454880000
1997-05-01,11479.33,42128.0,102.063698489201,272342.0,5.87,159.9,5.05,7.58,63.10907,2302800.0,565.264,4.9,8.2,42.9164168277964,5.5,-0.2673,6.71,17362.0,8.002,0,1,0,1,1,0,19.190000534057617,7331.04,9067548700,1400.32,1,848.28,10106650000
1997-06-01,11479.33,42128.0,102.236055344292,272622.0,5.69,160.2,4.93,7.41,63.10907,2295500.0,565.264,5.0,8.02,45.2638231411468,5.56,-0.2028,6.49,17387.0,8.002,0,1,0,1,1,0,21.530000686645508,7672.79,9115206500,1442.07,1,885.14,10857950000
1997-07-01,11622.911,42514.0,102.352046266125,272912.0,5.54,160.4,5.05,7.14,62.48709,2269500.0,587.262,4.9,7.75,47.6273711637351,5.52,-0.3012,6.22,17389.0,8.102,0,1,0,1,1,0,21.479999542236328,8222.61,9281074200,1593.81,1,954.31,11958120000
1997-08-01,11622.911,42514.0,102.354753402651,273237.0,5.56,160.8,5.14,7.22,62.48709,2272400.0,587.262,4.8,7.82,47.6865879726127,5.54,-0.3328,6.3,17452.0,8.102,0,1,0,1,1,0,24.760000228881836,7622.42,9123407700,1587.32,1,899.47,10606100000
1997-09-01,11622.911,42514.0,102.365817958895,273553.0,5.52,161.2,4.95,7.15,62.48709,2234750.0,587.262,4.9,7.7,48.4996187769938,5.54,-0.1862,6.21,17465.0,8.102,0,1,0,1,1,0,22.90999984741211,7945.26,9260637300,1685.69,1,947.28,11383000000
1997-10-01,11722.722,42745.0,102.358808777497,273852.0,5.46,161.5,4.97,7.0,62.77032,2215500.0,589.208,4.7,7.57,49.4408603460734,5.5,-0.059,6.03,17513.0,8.196,0,1,0,1,1,0,35.09000015258789,7442.08,9649721700,1593.61,1,914.62,14017260000
1997-11-01,11722.722,42745.0,102.340112913096,274126.0,5.46,161.7,5.14,6.87,62.77032,2215000.0,589.208,4.6,7.42,48.7314489686683,5.52,-0.0358,5.88,17556.0,8.196,0,1,0,1,1,0,27.43000030517578,7823.13,9066856400,1600.55,1,955.4,10173620000
1997-12-01,11722.722,42745.0,102.307956031068,274372.0,5.53,161.8,5.16,6.76,62.77032,2235250.0,589.208,4.7,7.32,49.9765281864231,5.5,-0.1125,5.81,17588.0,8.196,0,1,0,1,1,0,24.010000228881836,7908.25,9142133600,1570.35,1,970.43,11958880000
1998-01-01,11839.876,43062.0,102.463053402556,274626.0,5.24,162.0,5.04,6.61,62.50988,2275200.0,514.609,4.6,7.19,49.924498101799,5.56,-0.1726,5.54,17619.0,8.238,0,1,0,1,1,0,21.469999313354492,7906.5,9315839700,1619.36,1,980.28,12733830000
1998-02-01,11839.876,43062.0,102.628909807629,274838.0,5.31,162.0,5.09,6.67,62.50988,2224250.0,514.609,4.6,7.25,52.6996432215704,5.51,-0.385,5.57,17627.0,8.238,0,1,0,1,1,0,18.549999237060547,8545.72,8979323600,1770.51,1,1049.34,11656550000
1998-03-01,11839.876,43062.0,102.636595968677,275047.0,5.39,162.0,5.03,6.72,62.50988,2221750.0,514.609,4.7,7.32,55.5261963349057,5.49,-0.3558,5.65,17637.0,8.238,0,1,0,1,1,0,24.219999313354492,8799.81,9200534600,1835.68,1,1101.75,13719590000
1998-04-01,11949.492,43342.0,102.614785580571,275304.0,5.38,162.2,4.95,6.69,61.85196,2182500.0,512.233,4.3,7.33,57.2448812541473,5.45,-0.2605,5.64,17637.0,8.326,0,1,0,1,1,0,21.18000030517578,9063.37,9300011600,1868.41,1,1111.77,13656060000
1998-05-01,11949.492,43342.0,102.514178518718,275564.0,5.44,162.6,5.0,6.69,61.85196,2134600.0,512.233,4.4,7.3,56.8894276269608,5.49,-0.232,5.65,17624.0,8.326,0,1,0,1,1,0,21.31999969482422,8899.95,8987547000,1778.87,1,1090.82,11477140000
1998-06-01,11949.492,43342.0,102.393249531776,275836.0,5.41,162.8,4.98,6.53,61.85196,2214250.0,512.233,4.5,7.13,56.4233872222298,5.56,-0.2047,5.5,17608.0,8.326,0,1,0,1,1,0,19.709999084472656,8952.02,9226335900,1894.74,1,1133.84,13551970000
1998-07-01,12099.191,43748.0,102.254916998899,276115.0,5.36,163.2,4.96,6.55,60.58693,2333750.0,507.761,4.5,7.15,58.0705779081905,5.54,-0.2964,5.46,17422.0,8.469,0,1,0,1,1,0,24.799999237060547,8883.29,9387957600,1872.39,1,1120.67,14194800000
1998-08-01,12099.191,43748.0,102.059497155699,276418.0,5.21,163.4,4.9,6.52,60.58693,2237600.0,507.761,4.5,7.14,53.3936228220561,5.55,0.34,5.34,17563.0,8.469,0,1,0,1,1,0,44.279998779296875,7539.07,9522733200,1499.25,1,957.53,15071550000
1998-09-01,12099.191,43748.0,101.815047844471,276714.0,4.71,163.5,4.61,6.4,60.58693,2153000.0,507.761,4.6,7.09,50.1651235364278,5.51,0.7863,4.81,17557.0,8.469,0,1,0,1,1,0,40.95000076293945,7842.62,9778206300,1693.84,1,1017.05,16714080000
1998-10-01,12294.737,44321.0,101.676810792077,277003.0,4.12,163.9,3.96,6.37,60.40696,2164400.0,490.487,4.5,7.18,50.6531261382298,5.07,1.0894,4.53,17512.0,8.511,0,1,0,1,1,0,28.049999237060547,8592.1,9795333400,1771.39,1,1098.67,18001650000
1998-11-01,12294.737,44321.0,101.771759072939,277277.0,4.53,164.1,4.41,6.41,60.40696,2203750.0,490.487,4.4,7.34,55.8790096481152,4.83,0.2925,4.83,17465.0,8.511,0,1,0,1,1,0,26.010000228881836,9124.28,9250317600,1949.86,1,1163.63,13451280000
1998-12-01,12294.737,44321.0,101.916932313183,277526.0,4.52,164.4,4.39,6.22,60.40696,2220250.0,490.487,4.4,7.23,57.0383845600187,4.68,0.3842,4.65,17449.0,8.511,0,1,0,1,1,0,24.420000076293945,9201.26,9320305900,2192.48,1,1229.23,15181450000
1999-01-01,12410.778,44627.0,102.160339779978,277790.0,4.51,164.7,4.34,6.24,60.04894,2287200.0,523.039,4.3,7.29,58.9662191873068,4.63,0.3155,4.72,17427.0,8.578,0,1,0,1,1,0,26.25,9358.83,9622364900,2505.89,1,1279.64,16213500000
1999-02-01,12410.778,44627.0,102.37184883668,277992.0,4.7,164.7,4.44,6.4,60.04894,2240500.0,523.039,4.4,7.39,58.2997286090052,4.76,0.0777,5.0,17395.0,8.578,0,1,0,1,1,0,27.8799991607666,9306.58,9425887100,2288.03,1,1238.33,14555860000
1999-03-01,12410.778,44627.0,102.407682128614,278198.0,4.78,164.8,4.44,6.62,60.04894,2227000.0,523.039,4.2,7.53,59.7840802400251,4.81,0.0603,5.23,17368.0,8.578,0,1,0,1,1,0,23.260000228881836,9786.16,9821646100,2461.4,1,1286.42,18002500000
1999-04-01,12514.408,44876.0,102.402790744263,278451.0,4.69,165.9,4.29,6.64,59.19227,2237500.0,537.853,4.3,7.48,62.1668620890372,4.74,-0.0046,5.18,17344.0,8.647,0,1,0,1,1,0,25.06999969482422,10789.04,10001622300,2542.85,1,1335.18,18523200000
1999-05-01,12514.408,44876.0,102.447088227399,278717.0,4.85,166.0,4.5,6.93,59.19227,2214400.0,537.853,4.2,7.72,62.9455527494763,4.74,0.0813,5.54,17333.0,8.647,0,1,0,1,1,0,25.38999938964844,10559.74,9719915200,2470.52,1,1301.84,15880260000
1999-06-01,12514.408,44876.0,102.458372809124,279001.0,5.1,166.0,4.57,7.23,59.19227,2192250.0,537.853,4.3,8.02,62.3427125425497,4.76,0.0493,5.9,17295.0,8.647,0,1,0,1,1,0,21.09000015258789,10970.8,9638385200,2686.12,1,1372.66,16079170000
1999-07-01,12679.977,45326.0,102.401968229349,279295.0,5.03,166.7,4.55,7.19,58.39258,2193200.0,536.775,4.3,7.95,64.2542978108055,4.99,0.133,5.79,17308.0,8.82,0,1,0,1,1,0,24.63999938964844,10655.15,9547009400,2638.52,1,1328.72,15332930000
1999-08-01,12679.977,45326.0,102.339425133384,279602.0,5.2,167.1,4.72,7.4,58.39258,2180250.0,536.775,4.2,8.15,61.5005964476692,5.07,0.2077,5.94,17287.0,8.82,0,1,0,1,1,0,24.450000762939453,10829.28,9690071600,2739.35,1,1320.41,15818550000
1999-09-01,12679.977,45326.0,102.328962108085,279903.0,5.25,167.8,4.68,7.39,58.39258,2162000.0,536.775,4.2,8.2,60.1979430965846,5.22,0.2626,5.92,17281.0,8.82,0,1,0,1,1,0,25.40999984741211,10336.95,9632023700,2746.16,1,1282.71,16438700000
1999-10-01,12888.281,45932.0,102.308050842856,280203.0,5.43,168.1,4.86,7.55,58.34336,2102800.0,556.245,4.1,8.38,59.3237406289936,5.2,0.3149,6.11,17272.0,8.902,0,1,0,1,1,0,22.200000762939453,10731.76,10161853000,2966.43,1,1362.93,18832000000
1999-11-01,12888.281,45932.0,102.427803437875,280471.0,5.55,168.4,5.07,7.36,58.34336,2085750.0,556.245,4.1,8.15,62.8075053373,5.42,0.091,6.03,17282.0,8.902,0,1,0,1,1,0,24.18000030517578,10877.81,11107366700,3336.16,1,1388.95,18384820000
1999-12-01,12888.281,45932.0,102.593995842765,280716.0,5.84,168.8,5.2,7.55,58.34336,2097250.0,556.245,4.0,8.19,63.1987537761486,5.3,0.1036,6.28,17280.0,8.902,0,1,0,1,1,0,24.63999938964844,11497.12,11025215800,4069.31,1,1469.25,19640690000
2000-01-01,12935.252,45983.0,102.827203088135,280976.0,6.12,169.3,5.32,7.78,57.72134,2109800.0,527.574,4.0,8.33,62.8660189009962,5.45,-0.0494,6.66,17284.0,8.989,0,1,0,1,1,0,24.950000762939453,10940.53,11672902300,3940.35,1,1394.46,21494400000
2000-02-01,12935.252,45983.0,102.880657358736,281190.0,6.22,170.0,5.55,7.68,57.72134,2147500.0,527.574,4.1,8.29,59.923865914473,5.73,0.0854,6.52,17285.0,8.989,0,1,0,1,1,0,23.3700008392334,10128.31,11523239200,4696.69,1,1359.78,20912000000
2000-03-01,12935.252,45983.0,102.798855661922,281409.0,6.22,171.0,5.69,7.68,57.72134,2079000.0,527.574,4.0,8.37,61.6246839648728,5.85,-0.0049,6.26,17302.0,8.989,0,1,0,1,1,0,24.11000061035156,10921.92,12596333900,4572.83,1,1498.58,26156200000
2000-04-01,13170.749,46704.0,102.780125187393,281653.0,6.15,170.9,5.66,7.64,55.48491,2015400.0,519.811,3.8,8.4,64.0181920098078,6.02,0.3621,5.99,17298.0,9.251,0,1,0,1,1,0,26.200000762939453,10733.91,11885444900,3860.66,1,1456.04,20106460000
2000-05-01,13170.749,46704.0,102.754542786129,281877.0,6.33,171.2,5.79,7.99,55.48491,1989500.0,519.811,4.0,8.9,63.338333076556,6.27,0.38,6.44,17279.0,9.251,0,1,0,1,1,0,23.649999618530273,10522.33,11665655600,3400.91,1,1420.65,19898300000
2000-06-01,13170.749,46704.0,102.654606553855,282126.0,6.17,172.2,5.69,7.67,55.48491,2028250.0,519.811,4.0,8.48,64.3315696087416,6.53,0.3811,6.1,17296.0,9.251,0,1,0,1,1,0,19.540000915527344,10447.89,11631709900,3966.11,1,1454.6,21738300000
2000-07-01,13183.89,46624.0,102.620776167273,282385.0,6.08,172.7,5.96,7.65,54.99213,2085600.0,513.298,4.0,8.35,64.6789448372071,6.54,0.1266,6.05,17322.0,9.37,0,1,0,1,1,0,20.739999771118164,10521.98,11100564800,3766.99,1,1430.84,19089100000
2000-08-01,13183.89,46624.0,102.585529702776,282653.0,6.18,172.7,6.09,7.55,54.99213,2117250.0,513.298,4.1,8.26,65.9681386953433,6.5,0.0072,5.83,17287.0,9.37,0,1,0,1,1,0,16.84000015258789,11215.1,11458138400,4206.35,1,1517.59,20363700000
2000-09-01,13183.89,46624.0,102.53514074065,282932.0,6.13,173.6,6.0,7.62,54.99213,2119600.0,513.298,3.9,8.35,66.1083437956433,6.52,0.0573,5.8,17230.0,9.37,0,1,0,1,1,0,20.56999969482422,10650.92,12492596800,3672.82,1,1436.48,20838300000
2000-10-01,13262.25,46777.0,102.424952872932,283201.0,6.01,173.9,6.11,7.55,54.2579,2116250.0,491.81,3.9,8.34,64.0261528872464,6.51,0.3757,5.74,17217.0,9.546,0,1,0,1,1,0,23.6299991607666,10971.14,13950232900,3369.63,1,1429.39,25951400000
2000-11-01,13262.25,46777.0,102.169782687211,283453.0,6.09,174.2,6.17,7.45,54.2579,2211250.0,491.81,3.9,8.28,63.9463567980976,6.51,0.3029,5.72,17202.0,9.546,0,1,0,1,1,0,29.649999618530273,10414.49,12499158100,2597.93,1,1314.95,20532300000
2000-12-01,13262.25,46777.0,101.634135677712,283696.0,5.6,174.6,5.77,7.21,54.2579,2306400.0,491.81,3.9,8.02,63.8902560265013,6.4,0.6341,5.24,17181.0,9.546,0,1,0,1,1,0,26.850000381469727,10787.99,13015765200,2470.52,1,1320.5,23610800000
2001-01-01,13219.251,46519.0,101.103325952963,283920.0,4.81,175.6,5.15,7.15,55.14434,2395750.0,528.836,4.2,7.93,64.4254143051348,5.98,0.4527,5.16,17104.0,9.499,0,1,0,1,1,0,22.020000457763672,10887.36,13636609900,2772.73,1,1366.01,27829800000
2001-02-01,13219.251,46519.0,100.715381244207,284137.0,4.68,176.0,4.88,7.1,55.14434,2486500.0,528.836,4.2,7.87,64.1760046978542,5.49,0.3963,5.1,17028.0,9.499,0,1,0,1,1,0,28.350000381469727,10495.28,12009248400,2151.83,1,1239.94,21644400000
2001-03-01,13219.251,46519.0,100.547956390581,284350.0,4.3,176.1,4.42,6.98,55.14434,2585400.0,528.836,4.3,7.84,59.7594035523308,5.31,0.6267,4.89,16938.0,9.499,0,1,0,1,1,0,28.63999938964844,9878.78,13868261500,1840.26,1,1160.34,27806610000
2001-04-01,13301.394,46698.0,100.514393025647,284581.0,3.98,176.4,3.87,7.2,54.03165,2697250.0,551.684,4.4,8.07,60.092917488315,4.8,0.7256,5.14,16802.0,9.459,0,1,0,1,1,0,25.479999542236328,10734.97,13105274800,2116.24,1,1249.48,25409990000
2001-05-01,13301.394,46698.0,100.639119191992,284810.0,3.78,177.3,3.62,7.29,54.03165,2819250.0,551.684,4.3,8.07,63.8312518760744,4.21,0.3265,5.39,16661.0,9.459,0,1,0,1,1,0,22.63999938964844,10911.94,12378304400,2110.49,1,1255.84,24525900000
2001-06-01,13301.394,46698.0,100.719299640581,285062.0,3.58,177.7,3.49,7.18,54.03165,2947400.0,551.684,4.5,7.97,62.4747183605462,3.97,0.3692,5.28,16515.0,9.459,0,1,0,1,1,0,19.059999465942383,10502.4,12713674524,2161.24,1,1226.99,24748030000
2001-07-01,13248.142,46390.0,100.632008708312,285309.0,3.62,177.4,3.51,7.13,54.79763,3030750.0,505.61,4.6,7.97,60.7987195162783,3.77,0.3516,5.24,16382.0,9.098,0,1,0,1,1,0,21.6200008392334,10522.81,12444939100,2027.13,1,1211.22,23793710000
2001-08-01,13248.142,46390.0,100.326033043414,285570.0,3.47,177.4,3.36,7.02,54.79763,3120000.0,505.61,4.9,7.85,59.8657046804808,3.65,0.3138,4.97,16232.0,9.098,0,1,0,1,1,0,24.920000076293945,9949.75,11919096800,1805.43,1,1133.58,23359200000
2001-09-01,13248.142,46390.0,99.8851681463888,285843.0,2.82,178.1,2.64,7.17,54.79763,3262200.0,505.61,5.0,8.03,54.5954165014004,3.07,1.1256,4.73,16117.0,9.098,0,1,0,1,1,0,31.93000030517578,8847.56,13394341600,1498.8,1,1040.9,25025290000
2001-10-01,13284.881,46400.0,99.7262192739324,286098.0,2.33,177.6,2.16,7.03,55.75216,3527500.0,489.453,5.3,7.91,55.0646399833664,2.49,0.8195,4.57,15972.0,9.086,0,1,0,1,1,0,33.560001373291016,9075.14,13554345200,1690.2,1,1059.78,29951280000
2001-11-01,13284.881,46400.0,99.8761383565468,286341.0,2.18,177.5,1.87,6.97,55.75216,3656500.0,489.453,5.5,7.81,56.9918279251659,2.09,0.6272,4.65,15825.0,9.086,0,1,0,1,1,0,23.84000015258789,9851.56,12543440100,1930.58,1,1139.45,26330000000
2001-12-01,13284.881,46400.0,100.238947631974,286570.0,2.22,177.4,1.69,6.77,55.75216,3589400.0,489.453,5.7,8.05,57.7323768417139,1.82,0.6566,5.09,15711.0,9.086,0,1,0,1,1,0,23.799999237060547,10021.5,12148096400,1950.4,1,1148.16,25128570000
2002-01-01,13394.91,46683.0,100.589786910552,286788.0,2.16,177.7,1.65,6.55,55.6965,3550500.0,538.088,5.7,7.87,57.6208309001926,1.73,0.4579,5.04,15587.0,9.05,0,1,0,1,1,0,21.09000015258789,9920.0,12837668700,1934.03,1,1130.18,29746200000
2002-02-01,13394.91,46683.0,100.79996688732,286994.0,2.23,178.0,1.72,6.51,55.6965,3554250.0,538.088,5.7,7.89,56.4110585016786,1.74,0.4688,4.91,15515.0,9.05,0,1,0,1,1,0,21.59000015258789,10106.13,12457949100,1731.49,1,1106.74,26047600000
2002-03-01,13394.91,46683.0,100.990012081334,287190.0,2.57,178.5,1.79,6.81,55.6965,3610800.0,538.088,5.7,8.11,59.4904195522896,1.73,0.1958,5.28,15443.0,9.05,0,1,0,1,1,0,17.399999618530273,10403.94,12396688500,1845.35,1,1147.39,26563200000
2002-04-01,13477.356,46866.0,101.043545358627,287397.0,2.48,179.3,1.71,6.76,56.27087,3689250.0,596.152,5.9,8.03,58.1882073181068,1.75,0.3366,5.21,15392.0,9.15,0,1,0,1,1,0,21.90999984741211,9946.22,12937780800,1688.23,1,1076.87,28568900000
2002-05-01,13477.356,46866.0,101.017102521393,287623.0,2.35,179.5,1.73,6.75,56.27087,3712000.0,596.152,5.8,8.09,57.0232031480119,1.75,0.2397,5.16,15337.0,9.15,0,1,0,1,1,0,19.979999542236328,9925.25,12637559300,1615.73,1,1067.18,26905500000
2002-06-01,13477.356,46866.0,100.762674747767,287864.0,2.2,179.6,1.7,6.63,56.27087,3635200.0,596.152,5.8,7.95,53.9080649776182,1.75,0.6423,4.93,15298.0,9.15,0,1,0,1,1,0,25.399999618530273,9243.26,13638053600,1463.21,1,989.44,29981510000
