MONTH,AAA Bond Rate,BAA Bond Rate,Consumer Confidence Index,Consumer Price Index,Corporate Profits,Credit Card Transactions,Dow Jones,Effective Rate,GDP,GDP per capita,House Majority,Money Velocity,NASDAQ,NASDAQ100,PMI Manufacturing,Population,Presidency,S&P500,S&P500-BBlower,S&P500-BBmiddle,S&P500-BBupper,S&P500-MACD,S&P500-MACDhist,S&P500-MACDsignal,S&P500-RSI,Senate Majority,Targeted Rate,US Bonds Rate 10y,US Bonds Rate 1y,US Debt,US Market Cap,US Trade Balance,Unemployment Rate
2013-08-01,4.54,5.42,99.397095083237,233.456,1792.757,2934400.0,15195.35,0.08,16594.743,52284.0,2,6.601,3639.928636,3105.465,12014.0,316514.531,1,1670.09,,,,,,,,1,0.08,2.74,0.13,98.97766,88.9430436682224,0.04,7.2
2013-09-01,4.64,5.47,99.0020495439735,233.544,1792.757,2895750.0,15269.84,0.08,16594.743,52284.0,2,6.601,3731.262,3187.53,12032.0,316738.543,1,1687.17,,,,,,,,1,0.08,2.81,0.12,98.97766,90.1150721419396,0.02,7.2
2013-10-01,4.53,5.31,98.7578245798437,233.669,1838.838,2928500.0,15289.29,0.09,16712.76,52544.0,2,6.488,3848.202174,3291.952,12056.0,316952.905,1,1720.03,,,,,,,,1,0.09,2.62,0.12,100.13427,92.1681356046497,0.05,7.2
2013-11-01,4.63,5.38,98.861990701025,234.1,1838.838,2851200.0,15870.83,0.08,16712.76,52544.0,2,6.488,3957.5325,3399.446,12079.0,317156.876,1,1783.54,,,,,,,,1,0.08,2.72,0.12,100.13427,94.6492133014086,0.07,6.9
2013-12-01,4.62,5.38,99.1768530316609,234.719,1838.838,2858500.0,16095.77,0.09,16712.76,52544.0,2,6.488,4075.884762,3513.761,12083.0,317338.617,1,1807.78,,,,,,,,1,0.09,2.9,0.13,100.13427,95.0910888279387,0.07,6.7
2014-01-01,4.49,5.19,99.3560831569823,235.288,1767.596,2876750.0,16243.72,0.07,16654.247,52266.0,2,6.291,4154.360952,3557.89,12081.0,317519.206,1,1822.36,,,,,,,,1,0.07,2.86,0.12,102.6653,95.9823324715293,0.04,6.6
2014-02-01,4.45,5.1,99.4287541429018,235.547,1767.596,2848750.0,15958.44,0.07,16654.247,52266.0,2,6.291,4199.451053,3614.947,12106.0,317677.384,1,1817.03,,,,,,,,1,0.07,2.71,0.12,102.6653,95.3644747249166,0.05,6.7
2014-03-01,4.38,5.06,99.4621960113273,236.028,1767.596,2779200.0,16308.63,0.08,16654.247,52266.0,2,6.291,4276.359048,3661.111,12120.0,317838.92,1,1863.52,,,,,,,,1,0.08,2.72,0.13,102.6653,97.5370450065864,0.05,6.7
2014-04-01,4.24,4.9,99.5379138002009,236.468,1865.14,2721000.0,16399.5,0.09,16868.109,52840.0,2,6.243,4119.30619,3554.45,12134.0,318009.154,1,1864.26,,,,,,,93.47745521927119,1,0.09,2.71,0.11,100.97295,98.4552619760864,0.03,6.2
2014-05-01,4.16,4.76,99.52378951124,236.918,1865.14,2667400.0,16567.25,0.09,16868.109,52840.0,2,6.243,4135.374286,3621.108,12146.0,318187.658,1,1889.77,,,,,,,93.89203205615347,1,0.09,2.56,0.1,100.97295,99.7269419038579,0.03,6.3
2014-06-01,4.25,4.8,99.4964020421373,237.231,1865.14,2588750.0,16843.75,0.1,16868.109,52840.0,2,6.243,4332.738571,3792.107,12170.0,318380.521,1,1947.09,,,,,,,94.70623558604274,1,0.1,2.6,0.1,100.97295,102.133842954366,0.04,6.1
2014-07-01,4.16,4.73,99.4879117227502,237.498,1917.769,2533500.0,16988.26,0.09,17064.616,53340.0,2,6.253,4434.125909,3926.736,12189.0,318576.955,1,1973.1,,,,,,,95.02998765543083,1,0.09,2.54,0.11,100.45563,102.877388907126,0.03,6.2
2014-08-01,4.08,4.69,99.5863313531414,237.46,1917.769,2504800.0,16775.15,0.09,17064.616,53340.0,2,6.253,4464.831429,3979.402,12208.0,318806.531,1,1961.53,,,,,,,92.32512306699911,1,0.09,2.42,0.11,100.45563,101.528347982128,0.03,6.1
2014-09-01,4.11,4.8,99.7982493850906,237.477,1917.769,2447750.0,17098.13,0.09,17064.616,53340.0,2,6.253,4551.58619,4070.295,12226.0,319036.2,1,1993.23,1768.0815000000002,1477.8505939079782,2058.3124060920222,,,,92.91974931599792,1,0.09,2.53,0.11,100.45563,102.387935430728,0.02,5.9
2014-10-01,3.92,4.69,100.096177429579,237.43,1879.109,2423250.0,16701.87,0.09,17141.235,53464.0,2,6.156,4403.230435,3964.637,12259.0,319262.799,1,1937.27,1789.3295000000003,1515.3418971801,2063.3171028199004,,,,80.99057785257196,1,0.09,2.3,0.1,101.61828,98.0721096278383,0.02,5.7
2014-11-01,3.92,4.79,100.46172471612,236.983,1879.109,2408800.0,17648.98,0.09,17141.235,53464.0,2,6.156,4687.702105,4221.091,12284.0,319471.435,1,2044.57,1814.0165000000002,1541.4645693684274,2086.568430631573,,,,84.973971012744,1,0.09,2.33,0.13,101.61828,102.260186762185,0.02,5.8
2014-12-01,3.79,4.74,100.867057062534,236.252,1879.109,2380000.0,17754.24,0.12,17141.235,53464.0,2,6.156,4732.701364,4260.77,12292.0,319651.541,1,2054.27,1838.1950000000002,1570.519972289164,2105.8700277108364,,,,85.27438109930104,1,0.12,2.21,0.21,101.61828,101.376529366506,0.03,5.6
2015-01-01,3.46,4.45,101.140147556709,234.747,1770.989,2349800.0,17542.26,0.11,17280.647,53806.0,2,6.034,4673.7015,4182.642,12292.0,319832.19,1,2028.18,1857.6120000000003,1593.9991024703158,2121.2248975296848,,,,80.6064228319924,2,0.11,1.88,0.2,100.89325,100.079093658786,0.03,5.7
2015-02-01,3.61,4.51,101.142512761686,235.342,1770.989,2340250.0,17945.41,0.11,17280.647,53806.0,2,6.034,4854.255789,4343.405,12301.0,319976.213,1,2082.2,1880.7835000000002,1623.8342056810718,2137.7327943189284,,,,82.7160970340744,2,0.11,1.98,0.22,100.89325,102.775583333294,0.02,5.5
2015-03-01,3.64,4.54,101.042748988516,235.976,1770.989,2326500.0,17931.75,0.11,17280.647,53806.0,2,6.034,4938.010909,4389.158,12312.0,320130.646,1,2079.99,1901.3490000000002,1649.8132218768944,2152.884778123106,,,,82.3215548798393,2,0.11,2.04,0.25,100.89325,102.253724402852,0.03,5.4
2015-04-01,3.52,4.48,100.986191031063,236.222,1789.321,2281500.0,17970.51,0.12,17380.875,54021.0,2,6.063,4985.951429,4418.906,12318.0,320300.314,1,2094.86,1922.5875000000003,1681.2182630310058,2163.956736968995,,,,82.91215568447502,2,0.12,1.94,0.23,99.77075,103.848803269392,0.02,5.4
2015-05-01,3.98,4.89,100.903141663428,237.001,1789.321,2260400.0,18124.71,0.12,17380.875,54021.0,2,6.063,5029.4315,4476.386,12333.0,320480.147,1,2111.94,1943.8260000000005,1714.6068755448357,2173.0451244551655,,,,83.59028510483371,2,0.12,2.2,0.24,99.77075,104.406813949143,0.02,5.6
2015-06-01,4.19,5.13,100.917700180594,237.657,1789.321,2273750.0,17927.22,0.13,17380.875,54021.0,2,6.063,5073.041818,4481.683,12334.0,320667.889,1,2099.28,1962.7885000000006,1748.500467924034,2177.076532075967,,,,81.0236299261099,2,0.13,2.36,0.28,99.77075,103.163231235861,0.02,5.3
2015-07-01,4.15,5.2,100.799154168607,238.034,1732.347,2244750.0,17795.02,0.13,17437.08,54081.0,2,6.024,5082.81,4528.311,12349.0,320870.703,1,2094.14,1978.3185000000005,1773.4300536420183,2183.206946357983,,,,79.950269086246,2,0.13,2.32,0.3,99.146,101.693840575468,0.03,5.2
2015-08-01,4.04,5.19,100.603373107846,238.033,1732.347,2254000.0,17061.59,0.14,17437.08,54081.0,2,6.024,4934.622857,4422.328,12345.0,321093.062,1,2039.87,1989.9230000000007,1799.1832317187486,2180.6627682812527,,,,69.48382507086498,2,0.14,2.17,0.38,99.146,98.640141647424,0.07,5.1
2015-09-01,4.07,5.34,100.426936540323,237.498,1732.347,2243000.0,16339.95,0.14,17437.08,54081.0,2,6.024,4748.004762,4261.608,12354.0,321316.348,1,1944.4,1996.0250000000008,1819.8667799250275,2172.183220074974,,,,55.675649474391854,2,0.14,2.17,0.37,99.146,93.2241225825274,0.02,5.0
2015-10-01,3.95,5.34,100.457147992568,237.733,1635.297,2207600.0,17182.28,0.12,17462.579,54045.0,2,5.98,4879.036818,4445.489,12362.0,321539.88,1,2024.81,2006.4140000000007,1850.3439309413075,2162.484069058694,,,,62.44501544161301,2,0.12,2.07,0.26,103.21895,96.7003099591045,0.02,5.0
2015-11-01,4.06,5.46,100.577550253145,238.017,1635.297,2208500.0,17723.77,0.12,17462.579,54045.0,2,5.98,5082.5075,4653.221,12357.0,321741.248,1,2080.62,2017.269000000001,1872.6864651073631,2161.851534892639,100.69603203340444,-32.47379700379395,133.16982903719838,66.29283329733104,2,0.12,2.26,0.48,103.21895,97.660672750338,0.12,5.1
2015-12-01,3.97,5.46,100.677837242107,237.761,1635.297,2203750.0,17542.86,0.24,17462.579,54045.0,2,5.98,5040.54,4628.013,12362.0,321926.178,1,2054.08,2026.760000000001,1899.746409388671,2153.7735906113307,94.76216842647636,-30.726128488577615,125.48829691505398,62.98779206159981,2,0.24,2.24,0.65,103.21895,95.553662635809,0.23,5.0
2016-01-01,4.0,5.45,100.691366149794,237.652,1696.75,2207600.0,16305.25,0.34,17565.465,54267.0,2,5.893,4610.714211,4259.324,12383.0,322114.094,1,1918.6,2028.201500000001,1906.9142145535054,2149.488785446497,78.22569786917984,-37.81007923669931,116.03577710587915,49.43806080049793,2,0.34,2.09,0.54,104.55696,89.2078130860903,0.26,4.8
2016-02-01,3.96,5.34,100.652784847227,237.336,1696.75,2200500.0,16299.9,0.38,17565.465,54267.0,2,5.893,4463.206,4129.566,12365.0,322277.451,1,1904.42,2026.0680000000011,1897.8457118283225,2154.2902881716795,63.247144607831615,-42.23090599843803,105.47805060626965,48.26770826065247,2,0.38,1.78,0.53,104.55696,88.2409879355244,0.31,4.9
2016-03-01,3.82,5.13,100.611619409489,238.08,1696.75,2167250.0,17302.14,0.36,17565.465,54267.0,2,5.893,4754.479545,4377.111,12342.0,322428.943,1,2021.95,2028.510500000001,1902.5765421531132,2154.444457846889,60.16665821095944,-36.24911391624816,96.4157721272076,57.29214702405273,2,0.36,1.89,0.66,104.55696,94.195068657885,0.29,5.0
2016-04-01,3.62,4.79,100.634413633821,238.992,1758.389,2149000.0,17844.37,0.37,17618.581,54334.0,2,5.767,4892.168095,4491.744,12353.0,322596.809,1,2075.54,2034.2110000000011,1910.6211289102528,2157.8008710897493,61.34249755003725,-28.058619661736287,89.40111721177354,60.66185356659544,2,0.37,1.81,0.56,104.13706,96.8375180231924,0.23,5.1
2016-05-01,3.65,4.68,100.760863646933,239.557,1758.389,2169750.0,17692.32,0.37,17618.581,54334.0,2,5.767,4788.235238,4379.427,12332.0,322773.714,1,2065.55,2037.8270000000011,1915.0153860378898,2160.6386139621122,60.76775631939995,-22.906688713898873,83.67444503329882,59.71596235090841,2,0.37,1.81,0.59,104.13706,96.8365814493761,0.27,4.8
2016-06-01,3.5,4.53,100.73807845088,240.222,1758.389,2156750.0,17754.87,0.38,17618.581,54334.0,2,5.767,4856.232273,4426.978,12350.0,322960.309,1,2083.89,2045.1580000000013,1929.9636588890817,2160.352341110921,61.08797038292437,-18.06917972029956,79.15715010322393,60.92069552121271,2,0.38,1.64,0.55,104.13706,97.5245885748296,0.27,4.9
2016-07-01,3.28,4.22,100.586523814859,240.101,1753.676,2134600.0,18341.18,0.39,17724.489,54549.0,2,5.694,5023.989,4592.553,12372.0,323161.011,1,2148.9,2050.3745000000013,1926.627580446526,2174.1214195534762,65.82867404656395,-10.662780845327987,76.49145489189193,64.92495018000311,2,0.39,1.5,0.51,104.25015,99.9992039122561,0.3,4.8
2016-08-01,3.32,4.24,100.47704033338,240.545,1753.676,2145000.0,18495.19,0.4,17724.489,54549.0,2,5.694,5217.038261,4785.706,12348.0,323369.427,1,2177.48,2056.5350000000017,1920.9266680289538,2192.1433319710495,71.07260228392761,-4.335082086371457,75.40768437029907,66.5477570866727,2,0.4,1.56,0.57,104.25015,101.047979271748,0.3,4.9
2016-09-01,3.41,4.31,100.457243910162,241.176,1753.676,2109500.0,18267.4,0.4,17724.489,54549.0,2,5.694,5254.154286,4813.312,12347.0,323576.012,1,2157.69,2063.0105000000017,1921.2093825891359,2204.8116174108677,72.79245942392572,-2.092179957098679,74.8846393810244,64.3283388971263,2,0.4,1.63,0.59,104.25015,100.230163015356,0.29,5.0
2016-10-01,3.51,4.38,100.536714716624,241.741,1823.484,2072600.0,18184.55,0.4,17812.56,54714.0,2,5.674,5255.989048,4845.312,12345.0,323783.987,1,2143.02,2066.051500000002,1920.1843590430165,2211.918640956987,72.140125736757,-2.1956109154139227,74.33573665217092,62.66007170581974,2,0.4,1.76,0.66,105.31835,99.0518594970692,0.33,4.9
2016-11-01,3.86,4.71,100.876855275961,242.026,1823.484,2044750.0,18697.33,0.41,17812.56,54714.0,2,5.674,5260.565238,4791.78,12342.0,323968.882,1,2164.99,2070.301500000002,1918.2361133698728,2222.366886630131,72.55952098770172,-1.4209725315753587,73.98049351927708,64.15915623947085,2,0.41,2.14,0.74,105.31835,99.854222285493,0.45,4.7
2016-12-01,4.06,4.83,101.225529197094,242.637,1823.484,2048400.0,19712.42,0.54,17812.56,54714.0,2,5.674,5413.116667,4886.329,12355.0,324135.365,1,2246.63,2077.8900000000017,1907.6217866424508,2248.1582133575525,78.57381047504941,3.67465356461787,74.89915691043154,69.12031502834137,2,0.54,2.49,0.87,105.31835,103.843652113402,0.51,4.7
2017-01-01,3.92,4.66,101.378639873655,243.618,1932.265,2081000.0,19908.15,0.65,17889.094,54866.0,2,5.607,5561.4235,5056.799,12366.0,324296.746,2,2275.12,2086.049000000002,1895.5941721904346,2276.503827809569,84.66313915630371,7.8111857966977425,76.85195335960597,70.64727437219615,2,0.65,2.43,0.83,103.64643,105.023547807176,0.51,4.7
2017-02-01,3.95,4.64,101.365936068387,244.006,1932.265,2059750.0,20424.14,0.66,17889.094,54866.0,2,5.607,5764.702105,5261.226,12380.0,324427.384,2,2329.91,2097.5805000000014,1879.4067961331527,2315.7542038668503,92.83987086775642,12.790334006520354,80.04953686123606,73.37407196079388,2,0.66,2.42,0.82,103.64643,106.974431066528,0.52,4.6
2017-03-01,4.01,4.68,101.33434302106,243.892,1932.265,2017500.0,20823.06,0.79,17889.094,54866.0,2,5.607,5864.963913,5386.221,12393.0,324559.999,2,2366.82,2111.2145000000014,1863.5214732532213,2358.9075267467815,101.13252538963206,16.866390822716795,84.26613456691527,75.05524035961672,2,0.79,2.48,1.01,103.64643,107.7979604232,0.74,4.4
2017-04-01,3.87,4.57,101.293426500961,244.193,1912.702,1955400.0,20684.69,0.9,17979.218,55057.0,2,5.52,5912.169474,5447.857,12400.0,324704.641,2,2359.31,2127.186500000001,1859.5604843531953,2394.812515646807,105.87802365731704,17.28951127232142,88.58851238499562,74.0310028612162,2,0.9,2.3,1.04,102.79752,107.274322002507,0.8,4.4
2017-05-01,3.85,4.55,101.219869423163,244.004,1912.702,1896250.0,20936.81,0.91,17979.218,55057.0,2,5.52,6124.878182,5687.36,12409.0,324861.316,2,2395.35,2149.7340000000013,1871.7227109198875,2427.745289080115,111.26440522137409,18.140714269102773,93.12369095227132,75.74183399166274,2,0.91,2.3,1.12,102.79752,108.387908270087,0.89,4.4
2017-06-01,3.68,4.37,101.110535630112,244.163,1912.702,1916750.0,21317.8,1.04,17979.218,55057.0,2,5.52,6224.285909,5766.963,12422.0,325027.016,2,2433.99,2170.193000000001,1872.442957709514,2467.9430422904884,117.29892746989299,19.340189214097336,97.95873825579565,77.45661297277627,2,1.04,2.19,1.2,102.79752,109.926137105978,0.98,4.3
2017-07-01,3.7,4.39,101.068174230913,244.243,1964.901,1927200.0,21581.25,1.15,18127.994,55413.0,2,5.481,6294.674,5816.113,12423.0,325206.03,2,2454.1,2188.867000000001,1869.8431967439062,2507.8908032560958,122.2943061264832,19.46845429655005,102.82585182993316,78.31573438328006,2,1.15,2.32,1.22,103.4915,111.184705000321,1.07,4.3
2017-08-01,3.63,4.31,101.167808164593,245.183,1964.901,1923500.0,21914.08,1.16,18127.994,55413.0,2,5.481,6311.397391,5874.417,12467.0,325386.457,2,2456.22,2208.974000000001,1876.0760584383477,2541.8719415616542,124.9835138360454,17.726129604889792,107.25738423115561,78.40914873723193,2,1.16,2.21,1.23,103.4915,110.952622008642,1.01,4.4
2017-09-01,3.63,4.3,101.292592153973,246.435,1964.901,1892800.0,22173.41,1.15,18127.994,55413.0,2,5.481,6428.079,5954.935,12477.0,325565.293,2,2492.84,2237.6860000000006,1910.9198864937223,2564.452113506279,128.58738296648835,17.063998988266192,111.52338397822216,80.01101686425417,2,1.15,2.2,1.28,103.4915,112.86192139055,1.03,4.3
2017-10-01,3.6,4.32,101.447185662636,246.626,1779.136,1902750.0,23036.24,1.15,18310.3,55877.0,2,5.502,6603.011364,6088.49,12490.0,325741.643,2,2557.0,2270.315000000001,1952.987838950109,2587.642161049893,135.06372051351354,18.832269228233116,116.23145128528043,82.4656042476259,2,1.15,2.36,1.4,103.0058,115.632306739164,1.07,4.2
2017-11-01,3.57,4.27,101.426465460224,247.284,1779.136,1963500.0,23557.93,1.16,18310.3,55877.0,2,5.502,6796.045238,6328.193,12505.0,325898.856,2,2593.61,2298.898000000001,1973.3285414447048,2624.467458555297,141.5190422895189,20.23007280339077,121.28896948612812,83.69588724784678,2,1.16,2.35,1.56,103.0058,115.948587716928,1.23,4.2
2017-12-01,3.51,4.22,101.34117875719,247.805,1779.136,1971000.0,24545.38,1.3,18310.3,55877.0,2,5.502,6889.7405,6397.973,12533.0,326036.736,2,2664.34,2328.338000000001,1982.9969659713397,2673.6790340286625,150.6061571591581,23.453750138423985,127.15240702073412,85.7728167551565,2,1.3,2.4,1.7,103.0058,119.044807096232,1.32,4.1
2018-01-01,3.55,4.26,101.371423654443,248.743,1927.686,1961500.0,25804.02,1.41,18437.127,56195.0,2,5.528,7279.498095,6790.467,12556.0,326163.263,2,2789.8,2364.550500000001,1986.6709185736077,2742.4300814263947,166.01758724609317,31.09214418028725,134.92544306580592,88.557273174526,2,1.41,2.58,1.8,104.63475,124.243166406221,1.41,4.0
2018-02-01,3.82,4.51,101.536107047648,249.439,1927.686,1919000.0,24981.55,1.42,18437.127,56195.0,2,5.528,7161.772632,6704.425,12582.0,326268.894,2,2705.16,2395.6140000000014,2013.014840335501,2778.2131596645017,169.44822235983338,27.618223435221978,141.8299989246114,77.53270714926663,2,1.42,2.86,1.96,104.63475,119.489117714685,1.57,4.1
2018-03-01,3.87,4.64,101.638405207,249.581,1927.686,1855800.0,24582.17,1.51,18437.127,56195.0,2,5.528,7311.505714,6844.887,12608.0,326377.173,2,2702.77,2423.3075000000013,2035.9965147246196,2810.618485275383,170.01435274968844,22.547483060061637,147.4668696896268,77.24029989128441,2,1.51,2.84,2.06,104.63475,118.081728240932,1.7,4.0
2018-04-01,3.85,4.67,101.586970843596,250.146,1958.009,1787250.0,24304.21,1.69,18565.697,56512.0,2,5.604,7084.141095,6606.895,12632.0,326496.848,2,2653.63,2447.1150000000007,2064.6675265608455,2829.562473439156,164.60041669900875,13.706837607505548,150.8935790915032,71.28728195728385,2,1.69,2.87,2.15,103.54111,117.40130736339,1.76,4.0
2018-05-01,4.0,4.83,101.500138395411,250.779,1958.009,1688750.0,24572.53,1.7,18565.697,56512.0,2,5.604,7339.327364,6875.933,12661.0,326628.822,2,2701.49,2474.3050000000007,2100.812232278864,2847.7977677211375,162.30083242341652,9.12580266553067,153.17502975788585,73.43476218202355,2,1.7,2.98,2.27,103.54111,118.303508920631,1.86,3.8
2018-06-01,3.96,4.83,101.441529591971,251.118,1958.009,1680800.0,24790.11,1.82,18565.697,56512.0,2,5.604,7645.139143,7159.602,12693.0,326769.726,2,2754.35,2504.8715000000007,2145.01778804055,2864.7252119594514,162.86633383230082,7.753043259531978,155.11329057276885,75.6049426864511,2,1.82,2.91,2.33,103.54111,118.59993453349,1.9,4.0
2018-07-01,3.87,4.79,101.409707810617,251.323,1972.299,1709250.0,24978.23,1.91,18699.748,56831.0,2,5.605,7756.863143,7296.625,12714.0,326923.976,2,2793.64,2536.304000000001,2191.1717814286467,2881.4362185713553,164.58760890954863,7.579454669423825,157.0081542401248,77.10226154131455,2,1.91,2.89,2.39,104.00623,119.529577703549,1.96,3.8
2018-08-01,3.88,4.77,101.421081402933,251.749,1972.299,1689250.0,25629.99,1.91,18699.748,56831.0,2,5.605,7892.232391,7453.09,12724.0,327086.833,2,2857.82,2566.863500000001,2221.5042399084446,2912.222760091557,169.1803160622694,9.737729457715687,159.44258660455372,79.33366583969494,2,1.91,2.89,2.45,104.00623,121.281532684319,2.03,3.8
2018-09-01,3.98,4.88,101.505283691624,252.239,1972.299,1616600.0,26232.67,1.95,18699.748,56831.0,2,5.605,7983.307368,7527.98,12743.0,327248.127,2,2901.5,2598.182500000001,2250.7303983298757,2945.634601670126,174.3350545316398,11.913974341668848,162.42108018997095,80.71136611453142,2,1.95,3.0,2.56,104.00623,122.261188896168,2.13,3.7
2018-10-01,4.14,5.07,101.48729593288,252.862,1982.179,1631250.0,25609.34,2.19,18733.741,56851.0,2,5.578,7527.083391,7171.58,12762.0,327407.004,2,2785.46,2620.960000000001,2287.391040892615,2954.528959107387,167.13019088762348,3.767288558122033,163.36290232950145,67.78354460863603,2,2.19,3.15,2.65,105.54691,117.418446664228,2.25,3.8
2018-11-01,4.22,5.22,101.376988225778,252.657,1982.179,1725750.0,25258.68,2.2,18733.741,56851.0,2,5.578,7236.08319,6855.029,12774.0,327546.8,2,2723.23,2638.780500000001,2323.864047176437,2953.6969528235654,154.61652061510267,-6.997105371519012,161.61362598662168,62.04412378805569,2,2.2,3.12,2.7,105.54691,115.529377276752,2.33,3.8
2018-12-01,4.02,5.13,101.204898348681,252.551,1982.179,1775800.0,23805.55,2.27,18733.741,56851.0,2,5.578,6814.292316,6497.98,12793.0,327667.595,2,2567.31,2649.1805000000013,2359.110531442453,2939.2504685575495,130.61228868517765,-24.801069841155226,155.41335852633287,50.50517205709433,2,2.27,2.83,2.66,105.54691,108.75523252084,2.37,3.9
2019-01-01,3.93,5.12,100.998919589958,252.47,1964.614,1785250.0,24157.8,2.4,18835.411,57100.0,1,5.603,6979.654952,6619.82,12822.0,327776.541,2,2607.39,2659.782500000001,2393.0349008074663,2926.530099192536,113.51436009409463,-33.51919874579059,147.03355883988522,52.92861738168156,2,2.4,2.71,2.58,104.82935,111.166160838758,2.37,4.0
2019-02-01,3.79,4.95,101.053568716995,253.135,1964.614,1806250.0,25605.53,2.4,18835.411,57100.0,1,5.603,7430.077263,7021.051,12821.0,327871.957,2,2754.86,2675.8260000000014,2427.358292448346,2924.2937075516566,110.58892475812854,-29.15570726540534,139.74463202353388,60.577208296587855,2,2.4,2.68,2.55,104.82935,117.223451995675,2.39,3.8
2019-03-01,3.77,4.84,101.273509169158,254.273,1964.614,1760200.0,25722.62,2.41,18835.411,57100.0,1,5.603,7629.366048,7254.176,12819.0,327970.02,2,2803.98,2693.3200000000015,2461.0179395701125,2925.6220604298906,110.95504892786266,-23.03166647653697,133.98671540439963,62.74845007400606,2,2.41,2.57,2.49,104.82935,118.282997954054,2.4,3.8
2019-04-01,3.69,4.7,101.434730729487,255.163,2007.327,1643250.0,26401.58,2.42,18962.175,57418.0,1,5.607,7995.064364,7661.904,12824.0,328079.473,2,2903.8,2715.6990000000014,2493.0377038662264,2938.3602961337765,117.94030234941692,-12.837130443986155,130.77743279340308,66.75549797535064,2,2.42,2.53,2.42,103.52961,121.037836177318,2.38,3.6
2019-05-01,3.67,4.63,101.523383101048,255.325,2007.327,1609750.0,25744.79,2.39,18962.175,57418.0,1,5.607,7804.820818,7480.984,12821.0,328201.245,2,2854.71,2733.7925000000014,2528.3657766289307,2939.219223371072,118.15301882101176,-10.099531177913065,128.25254999892482,63.15746587998971,2,2.39,2.4,2.34,103.52961,118.64245498475,2.35,3.7
2019-06-01,3.42,4.46,101.428787208737,255.361,2007.327,1627800.0,26160.1,2.38,18962.175,57418.0,1,5.607,7825.45865,7505.149,12829.0,328331.949,2,2890.17,2750.4510000000014,2551.127687073557,2949.774312926446,119.80192182501287,-6.760502539129561,126.56242436414243,64.64005220760491,2,2.38,2.07,2.0,103.52961,120.173472202255,2.17,3.6
2019-07-01,3.29,4.28,101.194906149424,255.9,1985.362,1641500.0,27089.19,2.4,19130.932,57845.0,1,5.561,8205.598727,7897.83,12832.0,328475.998,2,2996.11,2770.5760000000014,2557.833034015297,2983.3189659847058,128.17958746262047,1.293730478782436,126.88585698383804,68.69338720837742,2,2.4,2.06,1.96,105.51538,123.43003301891,2.1,3.7
2019-08-01,2.98,3.87,100.896290377448,256.179,1985.362,1643800.0,26058.23,2.13,19130.932,57845.0,1,5.561,7910.932227,7619.755,12827.0,328646.02,2,2897.5,2782.2340000000013,2568.503663978247,2995.9643360217556,125.41622478595855,-1.175705758303593,126.59193054426214,61.61355704914511,2,2.13,1.63,1.77,105.51538,118.284028185252,1.95,3.7
2019-09-01,3.03,3.91,100.896253286916,256.596,1985.362,1584500.0,26900.21,2.04,19130.932,57845.0,1,5.561,8087.6999,7813.959,12820.0,328814.479,2,2982.16,2791.852000000001,2560.998658971601,3022.7053410284016,128.57545659443167,1.5868208401356299,126.98863575429604,64.95318756525838,2,2.04,1.7,1.8,105.51538,121.758904358487,1.89,3.5
2019-10-01,3.01,3.92,101.100822495568,257.305,2072.258,1654750.0,26736.8,1.83,19215.691,58017.0,1,5.473,8079.278217,7859.7,12764.0,328980.52,2,2977.68,2805.478000000001,2564.741832995598,3046.214167004404,129.22801192478028,1.7915009363873935,127.43651098839288,64.63273957787489,2,1.83,1.71,1.61,106.88663,121.350932804107,1.65,3.6
2019-11-01,3.06,3.94,101.37178382596,257.788,2072.258,1758200.0,27797.05,1.55,19215.691,58017.0,1,5.473,8517.57705,8284.357,12812.0,329127.484,2,3104.9,2825.5845000000013,2556.9625781489244,3094.206421851078,138.41519331551171,8.782945861695055,129.63224745381666,69.26925982622703,2,1.55,1.81,1.57,106.88663,125.88704076859,1.54,3.6
2019-12-01,3.01,3.88,101.601499111068,258.263,2072.258,1851000.0,28167.01,1.55,19215.691,58017.0,1,5.473,8778.591476,8527.362,12795.0,329255.444,2,3176.75,2851.7405000000012,2554.8045418895617,3148.6764581104408,149.7673702647685,16.10809824876145,133.65927201600704,71.53861675711435,2,1.55,1.86,1.55,106.88663,128.520311710498,1.54,3.6
2020-01-01,2.94,3.77,101.599859263264,258.682,1938.608,1836750.0,28879.99,1.55,18989.877,57279.0,1,5.271,9233.359905,9031.151,12784.0,329371.559,2,3278.2,2880.5760000000014,2538.9570346951327,3222.19496530487,165.04765282883272,25.110704650260544,139.93694817857218,74.41189612871571,2,1.55,1.76,1.53,107.827,130.905203276323,1.52,3.5
2020-02-01,2.78,3.61,101.168250526447,259.007,1938.608,1797800.0,28519.73,1.58,18989.877,57279.0,1,5.271,9418.850105,9297.462,12785.0,329474.136,2,3277.31,2906.724000000001,2529.548154304687,3283.899845695315,175.06750209892516,28.104443136282384,146.96305896264278,74.34099178509507,2,1.58,1.5,1.41,107.827,128.693577866513,1.52,3.5
2020-03-01,3.02,4.29,100.161930631294,258.165,1938.608,3709750.0,22637.42,0.65,18989.877,57279.0,1,5.271,7772.205136,7835.443,12717.0,329579.358,2,2652.39,2899.661500000001,2509.2237182075946,3290.0992817924075,131.071572015961,-12.713189557345402,143.7847615733064,43.2082967436373,2,0.65,0.87,0.33,107.827,100.458031424861,0.29,4.4
