Date,GDP,GDP per capita,Consumer_Confidence_Index,Population,US_Bonds_Rate_1y,Consumer_Price_Index,US_Trade_Balance,AAA_Bond_Rate,US_Debt,Credit_Card_Transactions,Corporate_Profits,Unemployment_Rate,BAA_Bond_Rate,US_Market_Cap,Effective_Rate,Market_Stress,US_Bonds_Rate_10y,PMI_Manufacturing,Money_Velocity,House_DEM,House_REP,Senate_DEM,Senate_REP,President_DEM,President_REP,Composite_VIX,DJI_close,DJI_volume,IXIC_close,IXIC_volume,SPX_close,SPX_volume,SPX-RSI,DJI-RSI,IXIC-RSI,SPX-MACD,SPX-MACDsignal,SPX-MACDhist,DJI-MACD,DJI-MACDsignal,DJI-MACDhist,IXIC-MACD,IXIC-MACDsignal,IXIC-MACDhist,SPX-BBupper,SPX-BBlower,SPX-BBmiddle,DJI-BBupper,DJI-BBlower,DJI-BBmiddle,IXIC-BBupper,IXIC-BBlower,IXIC-BBmiddle
1996-01-01,10744.203,40117.0,100.398586502895,267715.0,5.43,153.7,5.36,7.02,64.18282,2672000.0,505.677,5.6,7.68,31.4498633211001,5.8,-0.3363,5.93,17209.0,6.86,1.0,0.0,1.0,0.0,1.0,0.0,11.579999923706056,5074.5,7570272820.0,1059.2,1.0,636.02,9188050000,84.15639723753733,78.91777909312674,83.20231664632922,43.98232958642939,33.02367739460371,10.958652191825678,344.05471083454086,267.9673959469018,76.08731488763908,90.31373316139445,67.7080748331019,22.60565832829255,640.5074085859235,521.3245,402.1415914140764,5043.013537153228,4168.055499999999,3293.097462846769,1084.7285821844844,843.7599999999999,602.7914178155154
1996-02-01,10744.203,40117.0,100.423136817972,267943.0,5.31,153.9,5.14,6.82,64.18282,2612600.0,505.677,5.6,7.49,32.4717494215486,5.6,-0.2927,5.71,17231.0,6.86,1.0,0.0,1.0,0.0,1.0,0.0,12.520000457763672,5117.1,7392230000.0,1052.1,1.0,640.43,8749960000,84.56324150629001,79.46198599753205,81.41687376212505,46.49997564957505,35.718937045597976,10.781038603977073,367.1794821666672,287.80981319085487,79.36966897581232,92.60861456153395,72.68818277878832,19.920431782745638,655.5090374779377,531.1324999999999,406.7559625220622,5176.722131263237,4239.825999999999,3302.9298687367614,1111.300872079961,859.6749999999998,608.0491279200388
1996-03-01,10824.674,40317.0,100.439781368576,268151.0,5.09,154.7,5.0,6.81,65.04171,2648750.0,524.958,5.6,7.47,32.6031477496707,5.56,-0.3259,5.65,17208.0,7.016,1.0,0.0,1.0,0.0,1.0,0.0,12.529999732971191,5395.3,9158240000.0,1059.8,1.0,645.5,8984200000,85.0388963698612,82.617635438951,81.8712294356998,48.347020563440424,38.244553749166464,10.10246681427396,403.3053915332421,310.9089288593323,92.39646267390975,93.96547475182524,76.9436411733957,17.021833578429536,669.6170767336116,540.495,411.3729232663884,5356.874422078509,4321.672499999999,3286.4705779214883,1135.082788207249,875.9049999999997,616.7272117927505
1996-04-01,10824.674,40317.0,100.512465782274,268364.0,4.94,155.0,4.83,6.99,65.04171,2692750.0,524.958,5.5,7.63,34.3099113392397,5.22,-0.3618,5.81,17229.0,7.016,1.0,0.0,1.0,0.0,1.0,0.0,17.040000915527344,5485.6,8715240000.0,1100.1,1.0,654.17,8875580000,85.84228349102489,83.50363570621421,84.06694125692297,49.9347962587658,40.58260225108633,9.352194007679472,434.21651264342836,335.5704456161515,98.64606702727684,97.17252504619216,80.98941794795499,16.183107098237173,683.9380243133379,549.4285,414.91897568666207,5515.107603821068,4414.704499999999,3314.30139617893,1159.9944087687506,895.6099999999997,631.2255912312487
1996-05-01,10824.674,40317.0,100.660458813059,268595.0,5.34,155.5,4.96,7.35,65.04171,2685000.0,524.958,5.5,8.03,34.337284713289,5.31,-0.2268,6.27,17193.0,7.016,1.0,0.0,1.0,0.0,1.0,0.0,18.8799991607666,5587.14,9183781500.0,1101.4,1.0,669.12,8921140000,87.12603330614377,84.46267279434355,84.1336996153817,51.80231515101491,42.82654483107204,8.975770319942868,461.58634812698256,360.77362611831774,100.81272200866482,98.68149578911573,84.52783351618714,14.153662272928585,697.6908451232275,559.749,421.8071548767726,5675.4666326363895,4505.836499999999,3336.206367363609,1180.8722500843755,914.5699999999997,648.2677499156239
1996-06-01,11005.217,40873.0,100.689690362334,268853.0,5.54,156.1,4.95,7.5,64.2497,2633500.0,526.924,5.6,8.19,34.4135262800271,5.22,-0.1327,6.51,17204.0,7.18,1.0,0.0,1.0,0.0,1.0,0.0,15.829999923706056,5569.08,8663419800.0,1190.52,1.0,670.63,7930840000,87.25176870236757,83.53249093300288,87.88212894664188,52.7955870449307,44.82035327384377,7.975233771086927,476.329024381881,383.8847057710304,92.44431861085064,105.84845012286928,88.79195683752357,17.05649328534571,709.5415374673356,569.663,429.7844625326644,5811.946289120162,4588.619499999999,3365.292710879836,1218.486455930578,935.8159999999998,653.1455440694217
1996-07-01,11005.217,40873.0,100.668612622661,269108.0,5.64,156.4,5.02,7.62,64.2497,2590500.0,526.924,5.6,8.3,35.14031770457,5.24,-0.235,6.74,17222.0,7.18,1.0,0.0,1.0,0.0,1.0,0.0,16.06999969482422,5643.18,8715240000.0,1243.43,1.0,639.95,8849860000,71.88896457903378,84.29664451557933,89.47233365420223,50.52472500119018,45.96122761931305,4.563497381877127,488.3624143322222,404.78024748326874,83.58216684895348,114.47807588153228,93.9291806463253,20.54889523520697,711.3284933501473,578.976,446.62350664985274,5933.774502205219,4678.618999999999,3423.463497794779,1260.8516557630678,959.7724999999998,658.6933442369318
1996-08-01,11005.217,40873.0,100.778996571842,269386.0,5.81,156.7,5.09,7.71,64.2497,2548000.0,526.924,5.3,8.4,35.4843561734029,5.27,-0.1929,6.91,17226.0,7.18,1.0,0.0,1.0,0.0,1.0,0.0,13.68000030517578,5654.63,8559527600.0,1185.02,1.0,651.99,7380320000,73.83592638233294,84.41697522180887,77.39734096459658,49.13023508086724,46.59502911162389,2.53520596924335,493.1382906257113,422.45185611175725,70.68643451395405,115.27509804707711,98.19836412647567,17.07673392060144,712.7893536592122,588.517,464.2446463407879,6037.438941804221,4765.9445,3494.450058195778,1284.2711182496155,980.1484999999999,676.0258817503843
1996-09-01,11103.935,41106.0,100.941102255685,269667.0,5.85,157.0,5.15,7.65,64.25469,2490000.0,522.644,5.5,8.35,34.2169410656243,5.4,-0.1388,6.87,17223.0,7.369,1.0,0.0,1.0,0.0,1.0,0.0,19.459999084472656,5528.91,8689462800.0,1080.59,1.0,687.33,8064070000,78.53521281900234,77.40357545225666,61.43382873359269,50.29694257826816,47.33541180495274,2.961530773315417,481.23131859781097,434.207748608968,47.02356998884295,106.25527099105568,99.80974549939167,6.445525491664014,718.2596821154765,599.3625,480.4653178845234,6076.19058345355,4855.428999999999,3634.6674165464483,1284.5019905554861,996.6629999999999,708.8240094445136
1996-10-01,11103.935,41106.0,101.063210708734,269976.0,5.67,157.2,5.05,7.46,64.25469,2494400.0,522.644,5.1,8.18,35.1151962379703,5.22,-0.2138,6.64,17255.0,7.369,1.0,0.0,1.0,0.0,1.0,0.0,17.010000228881836,5616.21,8513907100.0,1141.5,1.0,705.27,9703670000,80.45439518939385,78.72534542096214,65.85716533266928,52.06895622918603,48.2821206897994,3.7868355393866295,473.3824793326712,442.04269475370864,31.339784578962565,102.8364860213403,100.4150936037814,2.4213924175589057,726.0042193339044,610.2565000000001,494.5087806660957,6113.185818504016,4944.5175,3775.849181495984,1287.3532956306144,1016.1379999999999,744.9227043693853
1996-11-01,11103.935,41106.0,101.15545377071,270284.0,5.83,157.7,5.09,7.66,64.25469,2473000.0,522.644,5.2,8.35,35.7465031845851,5.3,-0.1618,6.83,17252.0,7.369,1.0,0.0,1.0,0.0,1.0,0.0,16.950000762939453,5882.17,8558981800.0,1226.92,1.0,757.02,8763850000,84.70316987762125,82.15082290320841,70.89819289457542,56.992112722307525,50.02411909630102,6.967993626006503,483.05461404707603,450.24507861238214,32.809535434693885,105.80015607616338,101.49210609825779,4.308049977905583,744.1025920996844,623.0720000000001,502.0414079003158,6167.944309708488,5046.432999999999,3924.92169029151,1297.794961822526,1039.7239999999997,781.6530381774735
1996-12-01,11219.238,41401.0,101.279688807439,270581.0,5.55,158.2,4.99,7.39,64.44697,2460250.0,534.89,5.2,8.07,36.9917460779801,5.24,-0.1375,6.53,17268.0,7.623,1.0,0.0,1.0,0.0,1.0,0.0,18.11000061035156,6029.38,8672190900.0,1221.51,1.0,740.74,9089170000,78.89308775016663,83.7139031815916,70.19134584763835,58.90111438817428,51.799518154675674,7.101596233498604,496.8708493469994,459.5702327593056,37.30061658769381,106.48485305841882,102.49065549029,3.9941975681288255,755.0308481019699,634.3735000000001,513.7161518980304,6240.914508373546,5147.349499999999,4053.7844916264526,1304.5771780822959,1061.1144999999997,817.6518219177036
1997-01-01,11219.238,41401.0,101.38527247489,270878.0,5.42,158.7,5.03,7.1,64.44697,2428600.0,534.89,5.4,7.79,38.4985691493521,5.31,-0.2327,6.2,17277.0,7.623,1.0,0.0,1.0,0.0,1.0,0.0,17.139999389648438,6521.7,8651347100.0,1292.61,1.0,786.16,11635830000,82.4997417323938,87.61887594907687,73.87741480443107,63.348781056438156,54.10937073502817,9.239410321409984,541.3065795751781,475.91750212248013,65.38907745269802,111.47958883587376,104.28844215940674,7.191146676467014,775.4171784219443,647.0115000000002,518.6058215780561,6415.2811289688725,5265.549999999999,4115.818871031126,1321.1752993777015,1084.8849999999998,848.594700622298
1997-02-01,11219.238,41401.0,101.400775204407,271125.0,5.47,159.1,4.91,7.2,64.44697,2487750.0,534.89,5.4,7.89,38.7816307435975,5.29,-0.148,6.3,17284.0,7.623,1.0,0.0,1.0,0.0,1.0,0.0,20.920000076293945,6448.27,8689615300.0,1291.03,1.0,790.82,9715930000,82.82402507551859,84.36951985798397,73.65943230688174,66.48323464489067,56.58414351700067,9.899091127890003,564.0944983627805,493.5529013705402,70.54159699224033,113.99638081153353,106.2300298898321,7.766350921701431,793.2075235403373,659.3150000000002,525.422476459663,6545.8134358716725,5371.9,4197.986564128327,1332.4670106574272,1107.2364999999995,882.005989342572
1997-03-01,11291.665,41558.0,101.452321818181,271360.0,5.61,159.4,5.03,7.42,64.34428,2487750.0,546.764,5.3,8.09,39.967295694617,5.25,-0.3077,6.58,17297.0,7.761,0.0,1.0,0.0,1.0,1.0,0.0,19.46999931335449,6813.09,8961601900.0,1379.85,1.0,757.12,10120760000,72.3787489903542,86.95744694553771,77.65149050071813,65.49304033789599,58.365922881179735,7.127117456716256,604.6223036993606,515.7667818363043,88.85552186305631,121.75447844703285,109.33491960127225,12.419558845760605,801.613012822057,669.0680000000002,536.5229871779434,6743.85202117278,5489.297499999999,4234.7429788272175,1359.1915886407533,1132.9989999999996,906.8064113592459
1997-04-01,11291.665,41558.0,101.572153299459,271585.0,5.53,159.7,5.01,7.31,64.34428,2415000.0,546.764,5.2,7.94,41.450957904285,5.19,-0.3452,6.42,17316.0,7.761,0.0,1.0,0.0,1.0,1.0,0.0,21.100000381469727,6877.74,8677557800.0,1309.0,1.0,801.34,10454880000,76.55663887601746,87.35693755385677,68.70643723865793,67.49840901090136,60.19242010712406,7.305988903777298,634.6418400320154,539.5417934754465,95.10004655656883,120.79339279453757,111.62661423992532,9.16677855461225,815.9338924591607,681.0410000000003,546.1481075408399,6921.202407559764,5605.379499999999,4289.556592440234,1370.8365135800375,1151.7739999999997,932.7114864199618
1997-05-01,11291.665,41558.0,101.707066157095,271821.0,5.8,159.8,5.14,7.55,64.34428,2347600.0,546.764,5.2,8.18,41.2677650492193,5.39,-0.3477,6.69,17340.0,7.761,0.0,1.0,0.0,1.0,1.0,0.0,22.13999938964844,6583.48,8854196000.0,1221.7,1.0,848.28,10106650000,80.01266873220837,75.95342353629167,59.596544083592775,72.04485558934255,62.562907203567754,9.481948385774793,627.4553019446994,557.1244951692971,70.33080677540227,111.69974001500964,111.64123939494218,0.058500620067462705,839.9262473949666,694.2345000000003,548.5427526050339,7013.16199597271,5699.129999999999,4385.098004027288,1372.4310718688014,1162.7989999999995,953.1669281311976
1997-06-01,11479.33,42128.0,101.87451644454,272083.0,5.99,159.9,5.16,7.73,63.10907,2324250.0,565.264,5.1,8.34,39.7115855023993,5.51,-0.2166,6.89,17349.0,8.002,0.0,1.0,0.0,1.0,1.0,0.0,20.059999465942383,7008.99,9091878500.0,1260.76,1.0,885.14,10857950000,82.22823660842992,80.01588647452324,62.022825560061094,77.72626124949636,65.59557801275348,12.130683236742883,648.6181532786286,575.4232267911634,73.19492648746518,106.41804920466711,110.59660135688716,-4.17855215222005,867.6924654874949,709.4165000000003,551.1405345125056,7151.457270300849,5819.0515,4486.64572969915,1377.8421075907406,1174.8319999999997,971.8218924092587
1997-07-01,11479.33,42128.0,102.063698489201,272342.0,5.87,159.9,5.05,7.58,63.10907,2302800.0,565.264,4.9,8.2,42.9164168277964,5.5,-0.2673,6.71,17362.0,8.002,0.0,1.0,0.0,1.0,1.0,0.0,19.190000534057617,7331.04,9067548700.0,1400.32,1.0,954.31,11958120000,85.48076509563546,82.43463908620413,69.15098460085301,86.8095703991952,69.83837649004182,16.97119390915337,683.4976732322357,597.0381160793779,86.45955715285777,112.2002225104709,110.91732558760391,1.282896922866982,910.3386221582894,726.8635000000002,543.388377841711,7344.628358252444,5946.149499999999,4547.670641747553,1408.6805171006913,1192.6729999999995,976.6654828993077
1997-08-01,11479.33,42128.0,102.236055344292,272622.0,5.69,160.2,4.93,7.41,63.10907,2295500.0,565.264,5.0,8.02,45.2638231411468,5.56,-0.2028,6.49,17387.0,8.002,0.0,1.0,0.0,1.0,1.0,0.0,21.530000686645508,7672.79,9115206500.0,1442.07,1.0,899.47,10606100000,73.9285071664919,84.56901156354526,70.91003442672846,88.56213944355534,73.58312908074453,14.979010362810811,730.2978934439543,623.6900715522931,106.60782189166116,118.7822645875483,112.49031338759279,6.291951199955506,931.7143671632758,741.0405000000002,550.3666328367245,7569.63296558517,6092.0149999999985,4614.397034414827,1442.204749968247,1212.9714999999997,983.7382500317524
1997-09-01,11622.911,42514.0,102.352046266125,272912.0,5.54,160.4,5.05,7.14,62.48709,2269500.0,587.262,4.9,7.75,47.6273711637351,5.52,-0.3012,6.22,17389.0,8.102,0.0,1.0,0.0,1.0,1.0,0.0,21.479999542236328,8222.61,9281074200.0,1593.81,1.0,947.28,11383000000,76.86407022938755,87.25267927466778,76.21785406487739,92.73988283222991,77.4144798310416,15.325403001188306,802.5025344252845,659.4525641268914,143.04997029839308,134.69010650448877,116.93027201097199,17.759834493516777,960.7818067100869,756.6035000000002,552.4251932899134,7918.2729626997625,6249.420499999998,4580.568037300234,1511.6730685790014,1239.7019999999998,967.7309314209981
1997-10-01,11622.911,42514.0,102.354753402651,273237.0,5.56,160.8,5.14,7.22,62.48709,2272400.0,587.262,4.8,7.82,47.6865879726127,5.54,-0.3328,6.3,17452.0,8.102,0.0,1.0,0.0,1.0,1.0,0.0,24.76000022888184,7622.42,9123407700.0,1587.32,1.0,914.62,14017260000,70.98418016598455,72.44190501294973,75.58263390574922,92.35082271985561,80.40174840880441,11.949074311051206,802.0493895026757,687.9719292020483,114.07746030062742,145.10086462739673,122.56439053425694,22.536474093139788,978.235018564649,770.3130000000002,562.3909814353515,8060.776011767115,6374.686499999998,4688.596988232881,1563.5024087726486,1266.4629999999997,969.4235912273509
1997-11-01,11622.911,42514.0,102.365817958895,273553.0,5.52,161.2,4.95,7.15,62.48709,2234750.0,587.262,4.9,7.7,48.4996187769938,5.54,-0.1862,6.21,17465.0,8.102,0.0,1.0,0.0,1.0,1.0,0.0,22.90999984741211,7945.26,9260637300.0,1685.69,1.0,955.4,10173620000,73.69047189853475,74.90907425926395,78.50661779192399,94.24667792845287,83.1707343127341,11.07594361571877,818.3078156800893,714.0391064976565,104.26870918243287,159.45104988463345,129.94172240433224,29.50932748030121,1000.3003500360757,785.8080000000002,571.3156499639248,8256.999453828206,6502.184499999998,4747.369546171789,1630.8090933530493,1297.7574999999997,964.7059066469501
1997-12-01,11722.722,42745.0,102.358808777497,273852.0,5.46,161.5,4.97,7.0,62.77032,2215500.0,589.208,4.7,7.57,49.4408603460734,5.5,-0.059,6.03,17513.0,8.196,0.0,1.0,0.0,1.0,1.0,0.0,35.09000015258789,7442.08,9649721700.0,1593.61,1.0,970.43,11958880000,74.62968067232046,65.12307135441108,70.05043574576504,95.85697271663071,85.70798199351341,10.148990723117294,781.5807385748703,727.5474329130992,54.033305661771124,161.53155343506523,136.25968861047883,25.2718648245864,1021.525771016907,801.6210000000002,581.7162289830934,8335.257555130442,6600.008499999998,4864.7594448695545,1666.206014537214,1322.4329999999998,978.6599854627855
1998-01-01,11722.722,42745.0,102.340112913096,274126.0,5.46,161.7,5.14,6.87,62.77032,2215000.0,589.208,4.6,7.42,48.7314489686683,5.52,-0.0358,5.88,17556.0,8.196,0.0,1.0,0.0,1.0,1.0,0.0,27.43000030517578,7823.13,9066856400.0,1600.55,1.0,980.28,12733830000,75.25317219389837,68.4811059021881,70.31000723652883,96.81196751971447,87.92877909875362,8.883188420960849,774.2962110585331,736.897188542186,37.399022516347145,161.87438039412064,141.3826269672072,20.491753426913448,1041.3717909545667,817.1790000000002,592.9862090454336,8459.697439187761,6711.807999999997,4963.918560812233,1695.7969781530396,1347.3904999999997,998.9840218469599
1998-02-01,11722.722,42745.0,102.307956031068,274372.0,5.53,161.8,5.16,6.76,62.77032,2235250.0,589.208,4.7,7.32,49.9765281864231,5.5,-0.1125,5.81,17588.0,8.196,0.0,1.0,0.0,1.0,1.0,0.0,24.01000022888184,7908.25,9142133600.0,1570.35,1.0,1049.34,11656550000,79.12642979949656,69.19462846448661,67.56574743164923,101.96597236521075,90.73621775204505,11.229754613165696,766.5552711405071,742.8288050618502,23.726466078656927,157.88913792165272,144.6839291580963,13.205208763556413,1071.3008494741953,836.1145000000002,600.9281505258053,8568.171445437107,6828.766499999998,5089.361554562889,1719.8857237484299,1366.3819999999996,1012.8782762515693
1998-03-01,11839.876,43062.0,102.463053402556,274626.0,5.24,162.0,5.04,6.61,62.50988,2275200.0,514.609,4.6,7.19,49.924498101799,5.56,-0.1726,5.54,17619.0,8.238,0.0,1.0,0.0,1.0,1.0,0.0,21.46999931335449,7906.5,9315839700.0,1619.36,1.0,1101.75,13719590000,81.49370426194594,69.15996415000353,69.63692028237668,109.02285966734928,94.3935461351059,14.629313532243387,751.6151584282015,744.5860757351204,7.029082693081136,156.877120167763,147.12256736002965,9.754552807733347,1103.328173860194,859.2045000000002,615.0808261398063,8652.336610026361,6941.932499999998,5231.528389973635,1750.3192727041844,1385.1784999999995,1020.0377272958146
1998-04-01,11839.876,43062.0,102.628909807629,274838.0,5.31,162.0,5.09,6.67,62.50988,2224250.0,514.609,4.6,7.25,52.6996432215704,5.51,-0.385,5.57,17627.0,8.238,0.0,1.0,0.0,1.0,1.0,0.0,18.549999237060547,8545.72,8979323600.0,1770.51,1.0,1111.77,13656060000,81.91596952051503,74.23693581208461,74.94981813347893,114.10865046341394,98.3365670007675,15.772083462646435,782.336435836758,752.136147755448,30.200288081310077,166.3540051734874,150.9688549227212,15.385150250766202,1130.4930936585454,882.1935000000001,633.8939063414549,8825.709679660102,7086.486999999998,5347.264320339896,1803.7898547209593,1414.4529999999995,1025.1161452790398
1998-05-01,11839.876,43062.0,102.636595968677,275047.0,5.39,162.0,5.03,6.72,62.50988,2221750.0,514.609,4.7,7.32,55.5261963349057,5.49,-0.3558,5.65,17637.0,8.238,0.0,1.0,0.0,1.0,1.0,0.0,24.21999931335449,8799.81,9200534600.0,1835.68,1.0,1090.82,11477140000,77.91304833546047,75.93296877393996,76.83214774371487,115.12163583966503,101.69358076854701,13.428055071118024,817.7595855347809,765.2608353113145,52.498750223466345,177.08188937827458,156.19146181383186,20.890427564442717,1149.6235216451173,902.368,655.1124783548829,8987.787327894035,7250.031999999997,5512.27667210596,1851.049716816386,1452.2074999999995,1053.365283183613
1998-06-01,11949.492,43342.0,102.614785580571,275304.0,5.38,162.2,4.95,6.69,61.85196,2182500.0,512.233,4.3,7.33,57.2448812541473,5.45,-0.2605,5.64,17637.0,8.326,0.0,1.0,0.0,1.0,1.0,0.0,21.18000030517578,9063.37,9300011600.0,1868.41,1.0,1133.84,13551970000,80.06707268663767,77.5815804606389,77.73694748795448,118.03515274881136,104.96189516459988,13.073257584211476,857.2182972863966,783.6523277063309,73.56596958006571,186.0798398022157,162.16913741150864,23.91070239070706,1173.2857854833628,923.7965,674.3072145166373,9161.56467031926,7422.389999999998,5683.2153296807355,1899.804998808529,1488.5529999999994,1077.3010011914698
1998-07-01,11949.492,43342.0,102.514178518718,275564.0,5.44,162.6,5.0,6.69,61.85196,2134600.0,512.233,4.4,7.3,56.8894276269608,5.49,-0.232,5.65,17624.0,8.326,0.0,1.0,0.0,1.0,1.0,0.0,21.31999969482422,8899.95,8987547000.0,1778.87,1.0,1120.67,14194800000,77.5729089656047,74.18813632009119,69.71551550405519,117.92209445542096,107.5539350227641,10.368159432656867,865.328019629841,799.987466091033,65.34055353880808,183.86615606254304,166.5085411417155,17.35761492082753,1193.1989139319944,941.979,690.7590860680057,9274.995707808945,7573.278999999998,5871.562292191051,1927.5482944265227,1516.1504999999995,1104.7527055734763
1998-08-01,11949.492,43342.0,102.393249531776,275836.0,5.41,162.8,4.98,6.53,61.85196,2214250.0,512.233,4.5,7.13,56.4233872222298,5.56,-0.2047,5.5,17608.0,8.326,0.0,1.0,0.0,1.0,1.0,0.0,19.709999084472656,8952.02,9226335900.0,1894.74,1.0,957.53,15071550000,54.80028070878844,74.56981565375823,73.52295136227428,103.47565739415597,106.73827949704247,-3.262622102886496,865.9742349173848,813.1848198563033,52.78941506108151,189.2796385335971,171.06276062009184,18.21687791350527,1186.4643983397723,952.8185,719.1726016602277,9366.797424769888,7719.410999999997,6072.024575230107,1969.358369289506,1549.8119999999997,1130.2656307104933
1998-09-01,12099.191,43748.0,102.254916998899,276115.0,5.36,163.2,4.96,6.55,60.58693,2333750.0,507.761,4.5,7.15,58.0705779081905,5.54,-0.2964,5.46,17422.0,8.469,0.0,1.0,0.0,1.0,1.0,0.0,24.799999237060547,8883.29,9387957600.0,1872.39,1.0,1017.05,16714080000,59.47459191819915,73.03466232787649,71.65170846736105,95.72604821630841,104.53583324089566,-8.809785024587242,851.1291416535814,820.773684215759,30.35545743782245,189.58103205327075,174.76641490672762,14.814617146543128,1186.460793514477,964.3629999999999,742.2652064855229,9462.953971339528,7837.490499999997,6212.0270286604655,2003.3459881414274,1578.8009999999997,1154.256011858572
1998-10-01,12099.191,43748.0,102.059497155699,276418.0,5.21,163.4,4.9,6.52,60.58693,2237600.0,507.761,4.5,7.14,53.3936228220561,5.55,0.34,5.34,17563.0,8.469,0.0,1.0,0.0,1.0,1.0,0.0,44.27999877929688,7539.07,9522733200.0,1499.25,1.0,1098.67,18001650000,64.8437134342679,50.94464981332592,49.15731282400043,95.07451910869224,102.64357041445497,-7.569051305762727,722.5676681089644,801.1324809944001,-78.56481288543569,157.89054512933103,171.3912409512483,-13.500695821917276,1194.1475547478362,979.7555,765.3634452521638,9396.044226566051,7892.030499999998,6388.016773433945,1994.8080230377095,1589.2119999999998,1183.61597696229
1998-11-01,12099.191,43748.0,101.815047844471,276714.0,4.71,163.5,4.61,6.4,60.58693,2153000.0,507.761,4.6,7.09,50.1651235364278,5.51,0.7863,4.81,17557.0,8.469,0.0,1.0,0.0,1.0,1.0,0.0,40.95000076293945,7842.62,9778206300.0,1693.84,1.0,1163.63,13451280000,68.42881029235085,54.30568944184262,56.77787914225642,98.66258582940657,101.84737349744529,-3.184787668038723,637.8232923334508,768.4706432622103,-130.64735092875947,146.785342609101,166.47006128281885,-19.68471867371784,1202.960527099207,1000.0810000000001,797.2014729007932,9364.465735672555,7943.506999999998,6522.54826432744,2001.0745358463603,1604.9114999999997,1208.7484641536391
1998-12-01,12294.737,44321.0,101.676810792077,277003.0,4.12,163.9,3.96,6.37,60.40696,2164400.0,490.487,4.5,7.18,50.6531261382298,5.07,1.0894,4.53,17512.0,8.511,0.0,1.0,0.0,1.0,1.0,0.0,28.049999237060547,8592.1,9795333400.0,1771.39,1.0,1229.23,15181450000,71.5805874300687,61.347431402441856,59.39025115160832,105.5824376951582,102.59438633698787,2.9880513581703383,623.9470629670677,739.5659272031818,-115.61886423611406,142.59824271309049,161.6956975688732,-19.0974548557827,1226.2472261220344,1021.4755000000001,816.7037738779659,9388.156986031707,8029.2249999999985,6670.29301396829,2005.9693559206526,1628.0309999999997,1250.0926440793469
1999-01-01,12294.737,44321.0,101.771759072939,277277.0,4.53,164.1,4.41,6.41,60.40696,2203750.0,490.487,4.4,7.34,55.8790096481152,4.83,0.2925,4.83,17465.0,8.511,0.0,1.0,0.0,1.0,1.0,0.0,26.01000022888184,9124.28,9250317600.0,1949.86,1.0,1279.64,16213500000,73.74930455080761,65.42216281279863,64.68087609985525,113.82206593533215,104.83992225665672,8.982143678675428,648.4179708655765,721.3363359356607,-72.91836507008418,151.92962321948585,159.74248269899573,-7.812859479509882,1260.7616455253506,1043.0435000000002,825.3253544746499,9422.729711652148,8156.264999999998,6889.8002883478475,2018.3161478295915,1664.4389999999996,1310.5618521704077
1999-02-01,12294.737,44321.0,101.916932313183,277526.0,4.52,164.4,4.39,6.22,60.40696,2220250.0,490.487,4.4,7.23,57.0383845600187,4.68,0.3842,4.65,17449.0,8.511,0.0,1.0,0.0,1.0,1.0,0.0,24.420000076293945,9201.26,9320305900.0,2192.48,1.0,1238.33,14555860000,69.09597569273295,65.98082394759727,70.33830051794065,115.68511295045039,107.00896039541546,8.676152555034932,666.3418107192165,710.3374308923719,-43.99562017315543,176.8634441493457,163.1666749890657,13.696769160279985,1281.5975890781347,1060.7030000000002,839.8084109218657,9495.117009489139,8265.878499999999,7036.639990510858,2084.8192304263243,1711.0249999999996,1337.230769573675
1999-03-01,12410.778,44627.0,102.160339779978,277790.0,4.51,164.7,4.34,6.24,60.04894,2287200.0,523.039,4.3,7.29,58.9662191873068,4.63,0.3155,4.72,17427.0,8.578,0.0,1.0,0.0,1.0,1.0,0.0,26.25,9358.83,9622364900.0,2505.89,1.0,1286.42,18002500000,71.36136282552037,67.15074477685714,75.74346114516231,119.66265562097965,109.5396994405283,10.122956180451354,685.3607529325336,705.3420953004043,-19.98134236787064,219.3843187337161,174.4102037379958,44.9741149957203,1313.1414656578925,1077.3085000000003,841.4755343421082,9605.828447626249,8367.267999999998,7128.707552373747,2250.6110786016666,1766.3034999999995,1281.9959213983327
1999-04-01,12410.778,44627.0,102.37184883668,277992.0,4.7,164.7,4.44,6.4,60.04894,2240500.0,523.039,4.4,7.39,58.2997286090052,4.76,0.0777,5.0,17395.0,8.578,0.0,1.0,0.0,1.0,1.0,0.0,27.8799991607666,9306.58,9425887100.0,2288.03,1.0,1335.18,18523200000,73.48378840850658,66.33607816476935,66.651237226063,125.3049736036337,112.69275427314938,12.612219330484322,688.2831634651029,701.930308933344,-13.647145468241092,232.81914276724046,186.09199154384473,46.72715122339574,1345.4534758396692,1099.0940000000003,852.7345241603314,9708.854619988473,8448.957499999997,7189.0603800115205,2319.2986540267375,1808.6014999999995,1297.9043459732616
