Date,GDP,GDP per capita,Consumer_Confidence_Index,Population,US_Bonds_Rate_1y,Consumer_Price_Index,US_Trade_Balance,AAA_Bond_Rate,US_Debt,Credit_Card_Transactions,Corporate_Profits,Unemployment_Rate,BAA_Bond_Rate,US_Market_Cap,Effective_Rate,Market_Stress,US_Bonds_Rate_10y,PMI_Manufacturing,Money_Velocity
1985-10-01,8078.415,33746.0,100.533992893814,239113.0,8.01,108.5,7.16,11.02,43.78715,2631750.0,211.649,7.1,12.36,10.6528349106017,7.99,,10.24,17708.0,7.247
1985-11-01,8078.415,33746.0,100.641784437339,239307.0,7.88,109.0,7.24,10.55,43.78715,2625200.0,211.649,7.0,11.99,11.2827783274946,8.05,,9.78,17697.0,7.247
1985-12-01,8078.415,33746.0,100.86373624363,239477.0,7.67,109.5,7.1,10.16,43.78715,2643750.0,211.649,7.0,11.58,11.8169168551912,8.27,,9.26,17693.0,7.247
1986-01-01,8153.829,33994.0,101.051895748969,239638.0,7.73,109.9,7.07,10.05,44.07415,2604000.0,176.84,6.7,11.44,11.8989021388068,8.14,,9.19,17686.0,7.193
1986-02-01,8153.829,33994.0,101.14154964155,239788.0,7.61,109.7,7.06,9.67,44.07415,2568500.0,176.84,7.2,11.11,12.5200004682869,7.86,,8.7,17663.0,7.193
1986-03-01,8153.829,33994.0,101.167016682433,239928.0,7.03,109.1,6.56,9.0,44.07415,2593600.0,176.84,7.2,10.5,13.2667039110854,7.48,,7.78,17624.0,7.193
1986-04-01,8190.552,34075.0,101.207985399953,240094.0,6.44,108.7,6.06,8.79,45.30682,2608750.0,172.969,7.1,10.19,13.5939943140604,6.99,,7.3,17616.0,6.98
1986-05-01,8190.552,34075.0,101.268069483523,240271.0,6.65,109.0,6.15,9.09,45.30682,2671000.0,172.969,7.2,10.29,13.6032931527557,6.85,,7.71,17593.0,6.98
1986-06-01,8190.552,34075.0,101.365808218423,240459.0,6.73,109.4,6.21,9.13,45.30682,2635000.0,172.969,7.2,10.34,13.9449508228503,6.92,,7.8,17530.0,6.98
1986-07-01,8268.935,34316.0,101.306621662927,240651.0,6.27,109.5,5.83,8.88,46.12536,2608000.0,171.499,7.0,10.16,13.6976687741138,6.56,,7.3,17497.0,6.788
1986-08-01,8268.935,34316.0,101.124945718294,240854.0,5.93,109.6,5.53,8.72,46.12536,2655600.0,171.499,6.9,10.18,13.9549008051257,6.17,,7.17,17489.0,6.788
1986-09-01,8268.935,34316.0,100.951463553627,241068.0,5.77,110.0,5.21,8.89,46.12536,2707000.0,171.499,7.0,10.2,13.5734432059296,5.89,,7.45,17498.0,6.788
1986-10-01,8313.338,34418.0,100.858860071926,241274.0,5.72,110.2,5.18,8.86,47.55286,2718750.0,175.984,7.0,10.24,13.5414647358885,5.85,,7.43,17477.0,6.575
1986-11-01,8313.338,34418.0,100.675388204823,241467.0,5.8,110.4,5.35,8.68,47.55286,2630800.0,175.984,6.9,10.07,13.9478072512355,6.04,,7.25,17472.0,6.575
1986-12-01,8313.338,34418.0,100.521368633858,241620.0,5.87,110.8,5.53,8.49,47.55286,2571250.0,175.984,6.6,9.97,14.0740394850155,6.91,,7.11,17478.0,6.575
1987-01-01,8375.274,34607.0,100.488779439692,241784.0,5.78,111.4,5.43,8.36,47.57835,2512400.0,187.831,6.6,9.72,14.9706775502788,6.43,,7.08,17465.0,6.455
1987-02-01,8375.274,34607.0,100.519340172798,241930.0,5.96,111.8,5.59,8.38,47.57835,2472000.0,187.831,6.6,9.65,15.8681779284205,6.1,,7.25,17499.0,6.455
1987-03-01,8375.274,34607.0,100.59306459126,242079.0,6.03,112.2,5.59,8.36,47.57835,2429250.0,187.831,6.6,9.61,16.4820559012814,6.13,,7.25,17507.0,6.455
1987-04-01,8465.63,34907.0,100.673705536337,242252.0,6.5,112.7,5.64,8.85,48.04867,2411000.0,215.335,6.3,10.04,16.2288395897245,6.37,,8.02,17525.0,6.457
1987-05-01,8465.63,34907.0,100.707013687989,242423.0,7.0,113.0,5.66,9.33,48.04867,2324000.0,215.335,6.3,10.51,16.1423180108296,6.85,,8.61,17542.0,6.457
1987-06-01,8465.63,34907.0,100.780040533079,242608.0,6.8,113.5,5.67,9.32,48.04867,2279000.0,215.335,6.2,10.52,16.7935135238918,6.73,,8.4,17537.0,6.457
1987-07-01,8539.075,35123.0,100.883877887433,242804.0,6.68,113.8,5.69,9.42,48.1165,2196500.0,230.169,6.1,10.61,17.2594802858236,6.58,,8.45,17593.0,6.555
1987-08-01,8539.075,35123.0,100.888619833405,243012.0,7.03,114.3,6.04,9.67,48.1165,2211600.0,230.169,6.0,10.8,18.2398642717225,6.73,,8.76,17630.0,6.555
1987-09-01,8539.075,35123.0,100.703463670134,243223.0,7.67,114.7,6.4,10.18,48.1165,2196750.0,230.169,5.9,11.31,17.6703426502136,7.22,,9.42,17691.0,6.555
1987-10-01,8685.694,35638.0,100.355948337215,243446.0,7.59,115.0,6.13,10.52,48.55667,2046800.0,239.018,6.0,11.62,15.5606247883929,7.29,,9.52,17729.0,6.649
1987-11-01,8685.694,35638.0,100.081133012664,243639.0,6.96,115.4,5.69,10.01,48.55667,2082250.0,239.018,5.8,11.23,13.5880142902433,6.69,,8.86,17775.0,6.649
1987-12-01,8685.694,35638.0,100.153233032281,243809.0,7.17,115.6,5.77,10.11,48.55667,2115500.0,239.018,5.7,11.29,13.3574966505779,6.77,,8.99,17809.0,6.649
1988-01-01,8730.569,35751.0,100.416609083027,243981.0,6.99,116.0,5.81,9.88,49.03151,2188000.0,249.639,5.7,11.07,13.918339192383,6.83,,8.67,17790.0,6.688
1988-02-01,8730.569,35751.0,100.657563422982,244131.0,6.64,116.2,5.66,9.4,49.03151,2141500.0,249.639,5.7,10.62,14.3727273450989,6.58,,8.21,17823.0,6.688
1988-03-01,8730.569,35751.0,100.820851657159,244279.0,6.71,116.5,5.7,9.39,49.03151,2112000.0,249.639,5.7,10.57,14.842512368628,6.58,,8.37,17844.0,6.688
1988-04-01,8845.28,36145.0,100.864705962859,244445.0,7.01,117.2,5.91,9.67,49.08744,2081200.0,265.179,5.4,10.9,14.7018721642301,6.87,,8.72,17874.0,6.717
1988-05-01,8845.28,36145.0,100.957462725417,244610.0,7.4,117.5,6.26,9.9,49.08744,2067750.0,265.179,5.6,11.04,14.3585284364884,7.09,,9.09,17892.0,6.717
1988-06-01,8845.28,36145.0,101.025803579923,244806.0,7.49,118.0,6.46,9.86,49.08744,2043000.0,265.179,5.4,11.0,15.1244368124085,7.51,,8.92,17916.0,6.717
1988-07-01,8897.107,36262.0,101.093897692572,245021.0,7.75,118.5,6.73,9.96,49.25732,2065200.0,264.662,5.4,11.11,15.0643683769597,7.75,,9.06,17926.0,6.749
1988-08-01,8897.107,36262.0,101.203063710493,245240.0,8.17,119.0,7.06,10.11,49.25732,2088000.0,264.662,5.6,11.21,14.7806537004266,8.01,,9.26,17891.0,6.749
1988-09-01,8897.107,36262.0,101.187712105468,245464.0,8.09,119.5,7.24,9.82,49.25732,2075750.0,264.662,5.4,10.9,15.0006077708466,8.19,,8.98,17914.0,6.749
1988-10-01,9015.661,36654.0,101.04606698257,245693.0,8.11,119.9,7.35,9.51,49.71548,2015600.0,276.88,5.4,10.41,15.4846915604865,8.3,,8.8,17966.0,6.879
1988-11-01,9015.661,36654.0,100.943520489527,245884.0,8.48,120.3,7.76,9.45,49.71548,1978250.0,276.88,5.3,10.48,15.1194143884899,8.35,,8.96,18003.0,6.879
1988-12-01,9015.661,36654.0,100.970367678369,246056.0,8.99,120.7,8.07,9.57,49.71548,2045200.0,276.88,5.3,10.65,15.3843889628522,8.76,,9.11,18025.0,6.879
1989-01-01,9107.314,36953.0,101.112383846168,246224.0,9.05,121.2,8.27,9.62,49.73276,2061000.0,275.1,5.4,10.65,15.8849163101052,9.12,,9.09,18057.0,7.028
1989-02-01,9107.314,36953.0,101.092008193889,246378.0,9.25,121.6,8.53,9.64,49.73276,2113750.0,275.1,5.2,10.61,16.3478023061257,9.36,,9.17,18055.0,7.028
1989-03-01,9107.314,36953.0,100.946159398435,246530.0,9.57,122.2,8.82,9.8,49.73276,2131500.0,275.1,5.0,10.67,16.3005564185043,9.85,,9.36,18060.0,7.028
1989-04-01,9176.827,37151.0,100.746681373327,246721.0,9.36,123.1,8.65,9.79,49.8876,2098800.0,268.646,5.2,10.61,16.7725010688649,9.84,,9.18,18055.0,7.233
1989-05-01,9176.827,37151.0,100.61422291185,246906.0,8.98,123.7,8.43,9.57,49.8876,2093500.0,268.646,5.2,10.46,17.3597830895041,9.81,,8.86,18040.0,7.233
1989-06-01,9176.827,37151.0,100.58179423357,247114.0,8.44,124.1,8.15,9.1,49.8876,2122750.0,268.646,5.3,10.03,17.9009865212979,9.53,,8.28,18013.0,7.233
1989-07-01,9244.816,37323.0,100.631247880496,247342.0,7.89,124.5,7.88,8.93,50.17117,2179400.0,257.909,5.2,9.87,18.3310910195215,9.24,,8.02,17980.0,7.307
1989-08-01,9244.816,37323.0,100.713710199701,247573.0,8.18,124.5,7.9,8.96,50.17117,2207250.0,257.909,5.2,9.88,19.1066067134548,8.99,,8.11,17964.0,7.307
1989-09-01,9244.816,37323.0,100.868088435688,247816.0,8.22,124.8,7.75,9.01,50.17117,2208800.0,257.909,5.3,9.91,19.1122497767442,9.02,,8.19,17922.0,7.307
1989-10-01,9263.033,37295.0,100.850675715248,248067.0,7.99,125.4,7.64,8.92,51.38111,2281000.0,258.272,5.3,9.81,19.0624359723018,8.84,,8.01,17895.0,7.283
1989-11-01,9263.033,37295.0,100.72459894265,248281.0,7.77,125.9,7.69,8.89,51.38111,2285000.0,258.272,5.4,9.81,18.6626827501366,8.55,,7.87,17886.0,7.283
1989-12-01,9263.033,37295.0,100.649284802454,248479.0,7.72,126.3,7.63,8.86,51.38111,2285000.0,258.272,5.4,9.82,19.0752129651786,8.45,,7.84,17881.0,7.283
1990-01-01,9364.259,37617.0,100.646620662197,248659.0,7.92,127.5,7.64,8.99,51.96856,2354750.0,268.869,5.4,9.94,18.5664832355628,8.23,,8.21,17797.0,7.356
1990-02-01,9364.259,37617.0,100.628279929927,248827.0,8.11,128.0,7.74,9.22,51.96856,2354000.0,268.869,5.3,10.14,18.0775949908286,8.24,,8.47,17893.0,7.356
1990-03-01,9364.259,37617.0,100.698316086064,249012.0,8.35,128.6,7.9,9.37,51.96856,2363800.0,268.869,5.2,10.21,18.445834086885,8.28,,8.59,17868.0,7.356
1990-04-01,9398.243,37636.0,100.75160156743,249306.0,8.4,128.9,7.77,9.46,52.7473,2380250.0,282.342,5.4,10.3,18.3814084478022,8.26,,8.79,17845.0,7.391
1990-05-01,9398.243,37636.0,100.619741133059,249565.0,8.32,129.1,7.74,9.47,52.7473,2390000.0,282.342,5.4,10.41,18.94923399969,8.18,,8.76,17797.0,7.391
1990-06-01,9398.243,37636.0,100.329713470102,249849.0,8.1,129.9,7.73,9.26,52.7473,2423800.0,282.342,5.2,10.22,19.4770559832316,8.29,,8.48,17776.0,7.391
1990-07-01,9404.494,37529.0,99.8398241712779,250132.0,7.94,130.5,7.62,9.24,53.75313,2471750.0,288.2,5.5,10.2,19.4746877907769,8.15,,8.47,17704.0,7.377
1990-08-01,9404.494,37529.0,99.053797897566,250439.0,7.78,131.6,7.45,9.41,53.75313,2509250.0,288.2,5.7,10.41,17.9686613878244,8.13,,8.75,17649.0,7.377
1990-09-01,9404.494,37529.0,98.2986704813601,250751.0,7.76,132.5,7.36,9.56,53.75313,2595400.0,288.2,5.9,10.64,17.1543155963423,8.2,,8.89,17609.0,7.377
1990-10-01,9318.876,37056.0,97.6951461118265,251057.0,7.55,133.4,7.17,9.53,56.03613,2720750.0,289.53,5.9,10.74,16.6420900862257,8.11,,8.72,17577.0,7.303
1990-11-01,9318.876,37056.0,97.4808257072043,251346.0,7.31,133.7,7.06,9.3,56.03613,2888250.0,289.53,6.2,10.62,17.0545141499914,7.81,,8.39,17428.0,7.303
1990-12-01,9318.876,37056.0,97.5459808702395,251626.0,7.05,134.2,6.74,9.05,56.03613,2968200.0,289.53,6.3,10.43,17.7827130014709,7.31,,8.08,17395.0,7.303
1991-01-01,9275.276,36769.0,97.8998154017521,251889.0,6.64,134.7,6.22,9.04,57.41652,3088000.0,303.293,6.4,10.45,17.6221301809507,6.91,,8.09,17330.0,7.247
1991-02-01,9275.276,36769.0,98.5453241592808,252135.0,6.27,134.8,5.94,8.83,57.41652,3262750.0,303.293,6.6,10.07,19.5830831822718,6.25,,7.85,17211.0,7.247
1991-03-01,9275.276,36769.0,99.2814220692027,252372.0,6.4,134.8,5.91,8.93,57.41652,3419000.0,303.293,6.8,10.09,20.1592081830327,6.12,,8.11,17140.0,7.247
1991-04-01,9347.597,36938.0,99.4893344131104,252643.0,6.24,135.1,5.65,8.86,57.74551,3483250.0,309.454,6.7,9.94,20.5699153852386,5.91,,8.04,17093.0,7.212
1991-05-01,9347.597,36938.0,99.4720137677675,252913.0,6.13,135.6,5.46,8.86,57.74551,3486750.0,309.454,6.9,9.86,20.4927119009967,5.78,,8.07,17070.0,7.212
1991-06-01,9347.597,36938.0,99.5383931170235,253207.0,6.36,136.0,5.57,9.01,57.74551,3426800.0,309.454,6.9,9.96,20.5305597011955,5.9,,8.28,17044.0,7.212
1991-07-01,9394.834,36993.0,99.6008046489148,253493.0,6.31,136.2,5.58,9.0,59.06123,3307500.0,314.815,6.8,9.89,20.6273443870897,5.82,,8.27,17015.0,7.166
1991-08-01,9394.834,36993.0,99.5644938416426,253807.0,5.78,136.6,5.33,8.75,59.06123,3291800.0,314.815,6.9,9.65,21.1264573486625,5.66,,7.9,17025.0,7.166
1991-09-01,9394.834,36993.0,99.3611854969936,254126.0,5.57,137.0,5.22,8.61,59.06123,3296250.0,314.815,6.9,9.51,21.0489439427791,5.45,,7.65,17010.0,7.166
1991-10-01,9427.581,36995.0,98.8774197866362,254435.0,5.33,137.2,4.99,8.55,60.68599,3311000.0,318.455,7.0,9.49,21.1034105991122,5.21,,7.53,16999.0,7.058
1991-11-01,9427.581,36995.0,98.2778325534093,254718.0,4.89,137.8,4.56,8.48,60.68599,3310600.0,318.455,7.0,9.45,21.1183627940432,4.81,,7.42,16961.0,7.058
1991-12-01,9427.581,36995.0,97.9250528254705,254964.0,4.38,138.2,4.07,8.31,60.68599,3349250.0,318.455,7.3,9.26,21.2187264937533,4.43,,7.09,16916.0,7.058
1992-01-01,9540.444,37328.0,97.8755480484315,255214.0,4.15,138.3,3.8,8.2,60.99679,3353250.0,328.586,7.3,9.13,22.7115872444266,4.03,,7.03,16839.0,6.886
1992-02-01,9540.444,37328.0,98.1244290523208,255448.0,4.29,138.6,3.84,8.29,60.99679,3314600.0,328.586,7.4,9.23,22.5906336624298,4.06,,7.34,16829.0,6.886
1992-03-01,9540.444,37328.0,98.5709744589739,255703.0,4.63,139.1,4.04,8.35,60.99679,3312000.0,328.586,7.4,9.25,22.3027770350227,3.98,,7.54,16805.0,6.886
1992-04-01,9643.893,37607.0,98.9257132217772,255992.0,4.3,139.4,3.75,8.33,61.57938,3343750.0,340.749,7.4,9.21,22.2371300943177,3.73,,7.48,16831.0,6.814
1992-05-01,9643.893,37607.0,99.127677306825,256285.0,4.19,139.7,3.63,8.28,61.57938,3344800.0,340.749,7.6,9.13,22.6390449194851,3.82,,7.39,16835.0,6.814
1992-06-01,9643.893,37607.0,99.1336292780848,256589.0,4.17,140.1,3.66,8.22,61.57938,3289750.0,340.749,7.8,9.05,22.2497839839321,3.76,,7.26,16826.0,6.814
1992-07-01,9739.185,37839.0,98.9560421256302,256894.0,3.6,140.5,3.21,8.07,61.89802,3217750.0,323.237,7.7,8.84,22.5956819732486,3.25,,6.84,16819.0,6.735
1992-08-01,9739.185,37839.0,98.8011136423493,257232.0,3.47,140.8,3.13,7.95,61.89802,3250200.0,323.237,7.6,8.65,22.7840669125797,3.3,,6.59,16783.0,6.735
1992-09-01,9739.185,37839.0,98.7904601411665,257548.0,3.18,141.1,2.91,7.92,61.89802,3204250.0,323.237,7.6,8.62,22.7898647446923,3.22,,6.42,16761.0,6.735
1992-10-01,9840.753,38102.0,99.0560589600026,257861.0,3.3,141.7,2.86,7.99,62.52256,3062400.0,330.015,7.3,8.84,22.4770180707235,3.1,,6.59,16751.0,6.584
1992-11-01,9840.753,38102.0,99.6909159846377,258147.0,3.68,142.1,3.13,8.1,62.52256,2949000.0,330.015,7.4,8.96,23.0581289221955,3.09,,6.87,16758.0,6.584
1992-12-01,9840.753,38102.0,100.207531329602,258413.0,3.71,142.3,3.22,7.98,62.52256,2823750.0,330.015,7.4,8.81,23.7152580612079,2.92,,6.77,16769.0,6.584
1993-01-01,9857.185,38053.0,100.342705793227,258679.0,3.5,142.8,3.0,7.91,62.86657,2713000.0,328.957,7.3,8.67,23.7347707243883,3.02,,6.6,16791.0,6.508
1993-02-01,9857.185,38053.0,100.224765665525,258919.0,3.39,143.1,2.93,7.71,62.86657,2641000.0,328.957,7.1,8.39,24.1051869050122,3.03,,6.26,16805.0,6.508
1993-03-01,9857.185,38053.0,100.034435938286,259152.0,3.33,143.3,2.95,7.58,62.86657,2687500.0,328.957,7.0,8.15,24.5713031909538,3.07,,5.98,16795.0,6.508
1993-04-01,9914.565,38158.0,99.7988561498397,259414.0,3.24,143.8,2.87,7.46,63.91524,2775500.0,343.279,7.1,8.14,24.2349580016886,2.96,,5.97,16772.0,6.406
1993-05-01,9914.565,38158.0,99.4979297426543,259680.0,3.36,144.2,2.96,7.43,63.91524,2778400.0,343.279,7.1,8.21,24.3632117551253,3.0,,6.04,16766.0,6.406
1993-06-01,9914.565,38158.0,99.2639122647868,259963.0,3.54,144.3,3.07,7.33,63.91524,2812000.0,343.279,7.0,8.07,24.4769096904015,3.04,,5.96,16742.0,6.406
1993-07-01,9961.873,38210.0,99.0464864068753,260255.0,3.47,144.5,3.04,7.17,64.10093,2782800.0,355.933,6.9,7.93,24.5449193446044,3.06,,5.81,16739.0,6.289
1993-08-01,9961.873,38210.0,98.9907458279749,260566.0,3.44,144.8,3.02,6.85,64.10093,2803250.0,355.933,6.8,7.6,24.9488790382136,3.03,,5.68,16741.0,6.289
1993-09-01,9961.873,38210.0,99.1147472085879,260867.0,3.36,145.0,2.95,6.66,64.10093,2826000.0,355.933,6.7,7.34,25.2390409577778,3.09,,5.36,16769.0,6.289
1993-10-01,10097.362,38606.0,99.4012424165557,261163.0,3.39,145.6,3.02,6.67,64.66861,2825000.0,375.422,6.8,7.31,25.5033019471838,2.99,,5.33,16778.0,6.25
1993-11-01,10097.362,38606.0,99.7456603004309,261425.0,3.58,146.0,3.1,6.93,64.66861,2800750.0,375.422,6.6,7.66,25.3448158157347,3.02,,5.72,16800.0,6.25
1993-12-01,10097.362,38606.0,100.245476873382,261674.0,3.61,146.3,3.06,6.93,64.66861,2762250.0,375.422,6.5,7.69,25.5228923553567,2.96,,5.77,16815.0,6.25
1994-01-01,10195.338,38876.0,100.67583949436,261919.0,3.54,146.3,2.98,6.92,64.30709,2709600.0,404.995,6.6,7.65,25.9565323167137,3.05,-0.2918,5.75,16855.0,6.264
1994-02-01,10195.338,38876.0,100.829553991625,262123.0,3.87,146.7,3.25,7.08,64.30709,2792500.0,404.995,6.6,7.76,25.942616562465,3.25,-0.4062,5.97,16862.0,6.264
1994-03-01,10195.338,38876.0,100.818550977281,262352.0,4.32,147.1,3.5,7.48,64.30709,2754500.0,404.995,6.5,8.13,25.4828704863581,3.34,-0.2541,6.48,16897.0,6.264
1994-04-01,10333.495,39288.0,100.788202197701,262631.0,4.82,147.2,3.68,7.88,64.10716,2736600.0,418.333,6.4,8.52,24.5566746291051,3.56,-0.151,6.97,16933.0,6.339
1994-05-01,10333.495,39288.0,100.724371221586,262877.0,5.31,147.5,4.14,7.99,64.10716,2752750.0,418.333,6.1,8.62,24.7143990638008,4.01,-0.2303,7.18,16962.0,6.339
1994-06-01,10333.495,39288.0,100.615731371847,263152.0,5.27,147.9,4.14,7.97,64.10716,2720000.0,418.333,6.1,8.65,24.8775419058247,4.25,-0.1081,7.1,17010.0,6.339
1994-07-01,10393.898,39390.0,100.54159109305,263436.0,5.48,148.4,4.33,8.11,64.01176,2659600.0,439.704,6.1,8.8,24.6876877537822,4.26,-0.1415,7.3,17026.0,6.369
1994-08-01,10393.898,39390.0,100.588578670527,263724.0,5.56,149.0,4.48,8.07,64.01176,2647500.0,439.704,6.0,8.74,25.3602363256711,4.47,-0.2989,7.24,17081.0,6.369
1994-09-01,10393.898,39390.0,100.660844204569,264017.0,5.76,149.3,4.62,8.34,64.01176,2629250.0,439.704,5.9,8.98,25.510848053542,4.73,-0.3052,7.46,17115.0,6.369
1994-10-01,10512.962,39720.0,100.756996315875,264301.0,6.11,149.4,4.95,8.57,64.38584,2574000.0,453.102,5.8,9.2,25.2744568223081,4.76,-0.1963,7.74,17144.0,6.479
1994-11-01,10512.962,39720.0,100.87384222018,264559.0,6.54,149.8,5.29,8.68,64.38584,2532250.0,453.102,5.6,9.32,25.0032919445754,5.29,-0.2936,7.96,17186.0,6.479
1994-12-01,10512.962,39720.0,101.054201964922,264804.0,7.14,150.1,5.6,8.46,64.38584,2528800.0,453.102,5.5,9.1,24.6242917371243,5.45,-0.1887,7.81,17217.0,6.479
1995-01-01,10550.251,39754.0,101.138093372631,265044.0,7.05,150.5,5.71,8.46,64.66271,2512500.0,467.603,5.6,9.08,25.1106233039233,5.53,-0.2726,7.78,17262.0,6.55
1995-02-01,10550.251,39754.0,101.002274144427,265270.0,6.7,150.9,5.77,8.26,64.66271,2522500.0,467.603,5.4,8.85,25.9325656456295,5.92,-0.3171,7.47,17265.0,6.55
1995-03-01,10550.251,39754.0,100.776280343913,265495.0,6.43,151.2,5.73,8.12,64.66271,2531250.0,467.603,5.4,8.7,26.4223639685068,5.98,-0.2816,7.2,17263.0,6.55
1995-04-01,10581.723,39760.0,100.678315733776,265755.0,6.27,151.8,5.65,8.03,65.31294,2519400.0,491.19,5.8,8.6,27.1715492944555,6.05,-0.3222,7.06,17278.0,6.614
1995-05-01,10581.723,39760.0,100.665380184433,265998.0,6.0,152.1,5.67,7.65,65.31294,2573000.0,491.19,5.6,8.2,27.9074178051112,6.01,-0.2702,6.63,17259.0,6.614
1995-06-01,10581.723,39760.0,100.795172588769,266270.0,5.64,152.4,5.47,7.3,65.31294,2606750.0,491.19,5.6,7.9,28.6715343280059,6.0,-0.1762,6.17,17247.0,6.614
1995-07-01,10671.738,39969.0,100.915102128556,266557.0,5.59,152.6,5.42,7.41,64.73906,2622800.0,498.739,5.7,8.04,29.5286083496492,5.85,-0.2999,6.28,17218.0,6.714
1995-08-01,10671.738,39969.0,100.880414544372,266843.0,5.75,152.9,5.4,7.57,64.73906,2607250.0,498.739,5.7,8.19,29.713814192184,5.74,-0.2901,6.49,17240.0,6.714
1995-09-01,10671.738,39969.0,100.638214922106,267152.0,5.62,153.1,5.28,7.32,64.73906,2626800.0,498.739,5.6,7.93,30.7398090232331,5.8,-0.288,6.2,17247.0,6.714
1995-10-01,10744.203,40117.0,100.478104799091,267456.0,5.59,153.5,5.28,7.12,64.18282,2663250.0,505.677,5.5,7.75,30.8753734002734,5.76,-0.1623,6.04,17216.0,6.86
1995-11-01,10744.203,40117.0,100.398586502895,267715.0,5.43,153.7,5.36,7.02,64.18282,2672000.0,505.677,5.6,7.68,31.4498633211001,5.8,-0.3363,5.93,17209.0,6.86
1995-12-01,10744.203,40117.0,100.423136817972,267943.0,5.31,153.9,5.14,6.82,64.18282,2612600.0,505.677,5.6,7.49,32.4717494215486,5.6,-0.2927,5.71,17231.0,6.86
1996-01-01,10824.674,40317.0,100.439781368576,268151.0,5.09,154.7,5.0,6.81,65.04171,2648750.0,524.958,5.6,7.47,32.6031477496707,5.56,-0.3259,5.65,17208.0,7.016
1996-02-01,10824.674,40317.0,100.512465782274,268364.0,4.94,155.0,4.83,6.99,65.04171,2692750.0,524.958,5.5,7.63,34.3099113392397,5.22,-0.3618,5.81,17229.0,7.016
1996-03-01,10824.674,40317.0,100.660458813059,268595.0,5.34,155.5,4.96,7.35,65.04171,2685000.0,524.958,5.5,8.03,34.337284713289,5.31,-0.2268,6.27,17193.0,7.016
1996-04-01,11005.217,40873.0,100.689690362334,268853.0,5.54,156.1,4.95,7.5,64.2497,2633500.0,526.924,5.6,8.19,34.4135262800271,5.22,-0.1327,6.51,17204.0,7.18
1996-05-01,11005.217,40873.0,100.668612622661,269108.0,5.64,156.4,5.02,7.62,64.2497,2590500.0,526.924,5.6,8.3,35.14031770457,5.24,-0.235,6.74,17222.0,7.18
1996-06-01,11005.217,40873.0,100.778996571842,269386.0,5.81,156.7,5.09,7.71,64.2497,2548000.0,526.924,5.3,8.4,35.4843561734029,5.27,-0.1929,6.91,17226.0,7.18
1996-07-01,11103.935,41106.0,100.941102255685,269667.0,5.85,157.0,5.15,7.65,64.25469,2490000.0,522.644,5.5,8.35,34.2169410656243,5.4,-0.1388,6.87,17223.0,7.369
1996-08-01,11103.935,41106.0,101.063210708734,269976.0,5.67,157.2,5.05,7.46,64.25469,2494400.0,522.644,5.1,8.18,35.1151962379703,5.22,-0.2138,6.64,17255.0,7.369
1996-09-01,11103.935,41106.0,101.15545377071,270284.0,5.83,157.7,5.09,7.66,64.25469,2473000.0,522.644,5.2,8.35,35.7465031845851,5.3,-0.1618,6.83,17252.0,7.369
1996-10-01,11219.238,41401.0,101.279688807439,270581.0,5.55,158.2,4.99,7.39,64.44697,2460250.0,534.89,5.2,8.07,36.9917460779801,5.24,-0.1375,6.53,17268.0,7.623
1996-11-01,11219.238,41401.0,101.38527247489,270878.0,5.42,158.7,5.03,7.1,64.44697,2428600.0,534.89,5.4,7.79,38.4985691493521,5.31,-0.2327,6.2,17277.0,7.623
1996-12-01,11219.238,41401.0,101.400775204407,271125.0,5.47,159.1,4.91,7.2,64.44697,2487750.0,534.89,5.4,7.89,38.7816307435975,5.29,-0.148,6.3,17284.0,7.623
1997-01-01,11291.665,41558.0,101.452321818181,271360.0,5.61,159.4,5.03,7.42,64.34428,2487750.0,546.764,5.3,8.09,39.967295694617,5.25,-0.3077,6.58,17297.0,7.761
1997-02-01,11291.665,41558.0,101.572153299459,271585.0,5.53,159.7,5.01,7.31,64.34428,2415000.0,546.764,5.2,7.94,41.450957904285,5.19,-0.3452,6.42,17316.0,7.761
1997-03-01,11291.665,41558.0,101.707066157095,271821.0,5.8,159.8,5.14,7.55,64.34428,2347600.0,546.764,5.2,8.18,41.2677650492193,5.39,-0.3477,6.69,17340.0,7.761
1997-04-01,11479.33,42128.0,101.87451644454,272083.0,5.99,159.9,5.16,7.73,63.10907,2324250.0,565.264,5.1,8.34,39.7115855023993,5.51,-0.2166,6.89,17349.0,8.002
1997-05-01,11479.33,42128.0,102.063698489201,272342.0,5.87,159.9,5.05,7.58,63.10907,2302800.0,565.264,4.9,8.2,42.9164168277964,5.5,-0.2673,6.71,17362.0,8.002
1997-06-01,11479.33,42128.0,102.236055344292,272622.0,5.69,160.2,4.93,7.41,63.10907,2295500.0,565.264,5.0,8.02,45.2638231411468,5.56,-0.2028,6.49,17387.0,8.002
1997-07-01,11622.911,42514.0,102.352046266125,272912.0,5.54,160.4,5.05,7.14,62.48709,2269500.0,587.262,4.9,7.75,47.6273711637351,5.52,-0.3012,6.22,17389.0,8.102
1997-08-01,11622.911,42514.0,102.354753402651,273237.0,5.56,160.8,5.14,7.22,62.48709,2272400.0,587.262,4.8,7.82,47.6865879726127,5.54,-0.3328,6.3,17452.0,8.102
1997-09-01,11622.911,42514.0,102.365817958895,273553.0,5.52,161.2,4.95,7.15,62.48709,2234750.0,587.262,4.9,7.7,48.4996187769938,5.54,-0.1862,6.21,17465.0,8.102
